0
t=4; reachID=Po; FromN=9; Q=178.52
t=4; reachID=Po; FromN=10; Q=180.96
t=4; reachID=Po; FromN=11; Q=184.72
t=4; reachID=Po; FromN=12; Q=185.01
t=4; reachID=Po; FromN=13; Q=220.57
t=4; reachID=Po; FromN=14; Q=222.92
t=4; reachID=Po; FromN=15; Q=310.1
t=4; reachID=Po; FromN=16; Q=311.11
t=4; reachID=Po; FromN=17; Q=325.12
t=4; reachID=Po; FromN=18; Q=332.99
t=4; reachID=Po; FromN=19; Q=447.21
t=4; reachID=Po; FromN=20; Q=455.12
t=4; reachID=Po; FromN=21; Q=456.13
t=4; reachID=Po; FromN=22; Q=457.6
t=4; reachID=Po; FromN=23; Q=471.14
t=4; reachID=Po; FromN=24; Q=483.57
t=4; reachID=Po; FromN=25; Q=491.18
t=4; reachID=Po; FromN=26; Q=491.91
t=4; reachID=Po; FromN=27; Q=555.31
t=4; reachID=Po; FromN=28; Q=557.55
t=4; reachID=Po; FromN=29; Q=562.34
t=4; reachID=Po; FromN=30; Q=565.26
t=4; reachID=Po; FromN=31; Q=573.65
t=4; reachID=Po; FromN=32; Q=592.42
t=4; reachID=Po; FromN=33; Q=599.6
t=4; reachID=Po; FromN=34; Q=611.32
t=4; reachID=Po; FromN=35; Q=615.63
t=4; reachID=Po; FromN=36; Q=672.23
t=4; reachID=Po; FromN=37; Q=676.85
t=4; reachID=Po; FromN=38; Q=700.27
t=4; reachID=Po; FromN=39; Q=718.55
t=4; reachID=Po; FromN=40; Q=719.72
t=4; reachID=Po; FromN=41; Q=721.15
t=4; reachID=Po; FromN=42; Q=743.67
t=4; reachID=Po; FromN=43; Q=746.06
t=4; reachID=Po; FromN=44; Q=749.2
t=5; reachID=Stura di Lanzo; FromN=1; Q=14.42
t=5; reachID=Malone; FromN=45; Q=3.04
t=5; reachID=Orco; FromN=46; Q=13.55
t=5; reachID=Dora Baltea; FromN=47; Q=51.8
t=5; reachID=Sesia; FromN=48; Q=34.05
t=5; reachID=Tanaro; FromN=49; Q=87.22
t=5; reachID=Scrivia; FromN=50; Q=9.2
t=5; reachID=Ticino; FromN=51; Q=111.61
t=5; reachID=Lambro; FromN=52; Q=12.89
t=5; reachID=Tidone; FromN=53; Q=1.22
t=5; reachID=Trebbia; FromN=54; Q=10.29
t=5; reachID=Nure; FromN=55; Q=5.03
t=5; reachID=Adda; FromN=56; Q=62.31
t=5; reachID=Arda; FromN=57; Q=3.36
t=5; reachID=Taro; FromN=58; Q=3.87
t=5; reachID=Parma; FromN=59; Q=5.86
t=5; reachID=Enza; FromN=60; Q=6.73
t=5; reachID=Oglio; FromN=61; Q=55.06
t=5; reachID=Mincio; FromN=62; Q=21.94
t=5; reachID=Secchia; FromN=63; Q=18.07
t=5; reachID=Panaro; FromN=64; Q=21.88
t=5; reachID=Po; FromN=2; Q=93.44
t=5; reachID=Po; FromN=3; Q=93.66
t=5; reachID=Po; FromN=4; Q=94.78
t=5; reachID=Po; FromN=5; Q=112.54
t=5; reachID=Po; FromN=6; Q=112.54
t=5; reachID=Po; FromN=7; Q=115.32
t=5; reachID=Po; FromN=8; Q=168.39
t=5; reachID=Po; FromN=9; Q=169.75
t=5; reachID=Po; FromN=10; Q=172.72
t=5; reachID=Po; FromN=11; Q=178.51
t=5; reachID=Po; FromN=12; Q=179.27
t=5; reachID=Po; FromN=13; Q=215.71
t=5; reachID=Po; FromN=14; Q=220.53
t=5; reachID=Po; FromN=15; Q=308.91
t=5; reachID=Po; FromN=16; Q=310.95
t=5; reachID=Po; FromN=17; Q=325.42
t=5; reachID=Po; FromN=18; Q=334.3
t=5; reachID=Po; FromN=19; Q=447.88
t=5; reachID=Po; FromN=20; Q=454.2
t=5; reachID=Po; FromN=21; Q=454.47
t=5; reachID=Po; FromN=22; Q=455.83
t=5; reachID=Po; FromN=23; Q=469.8
t=5; reachID=Po; FromN=24; Q=481.64
t=5; reachID=Po; FromN=25; Q=489.21
t=5; reachID=Po; FromN=26; Q=489.75
t=5; reachID=Po; FromN=27; Q=552.51
t=5; reachID=Po; FromN=28; Q=554.16
t=5; reachID=Po; FromN=29; Q=558.24
t=5; reachID=Po; FromN=30; Q=560.24
t=5; reachID=Po; FromN=31; Q=568.36
t=5; reachID=Po; FromN=32; Q=585.57
t=5; reachID=Po; FromN=33; Q=591.78
t=5; reachID=Po; FromN=34; Q=602.85
t=5; reachID=Po; FromN=35; Q=607.48
t=5; reachID=Po; FromN=36; Q=665.53
t=5; reachID=Po; FromN=37; Q=671.32
t=5; reachID=Po; FromN=38; Q=694.6
t=5; reachID=Po; FromN=39; Q=713.59
t=5; reachID=Po; FromN=40; Q=714.71
t=5; reachID=Po; FromN=41; Q=716.77
t=5; reachID=Po; FromN=42; Q=740.84
t=5; reachID=Po; FromN=43; Q=744.22
t=5; reachID=Po; FromN=44; Q=746.79
t=6; reachID=Stura di Lanzo; FromN=1; Q=11.43
t=6; reachID=Malone; FromN=45; Q=2.64
t=6; reachID=Orco; FromN=46; Q=12.17
t=6; reachID=Dora Baltea; FromN=47; Q=47.1
t=6; reachID=Sesia; FromN=48; Q=33.95
t=6; reachID=Tanaro; FromN=49; Q=85.13
t=6; reachID=Scrivia; FromN=50; Q=9.35
t=6; reachID=Ticino; FromN=51; Q=110.89
t=6; reachID=Lambro; FromN=52; Q=13.78
t=6; reachID=Tidone; FromN=53; Q=1.01
t=6; reachID=Trebbia; FromN=54; Q=10.32
t=6; reachID=Nure; FromN=55; Q=4.65
t=6; reachID=Adda; FromN=56; Q=62.43
t=6; reachID=Arda; FromN=57; Q=3.29
t=6; reachID=Taro; FromN=58; Q=3.64
t=6; reachID=Parma; FromN=59; Q=5.5
t=6; reachID=Enza; FromN=60; Q=6.67
t=6; reachID=Oglio; FromN=61; Q=54.93
t=6; reachID=Mincio; FromN=62; Q=21.32
t=6; reachID=Secchia; FromN=63; Q=17.97
t=6; reachID=Panaro; FromN=64; Q=22.84
t=6; reachID=Po; FromN=2; Q=86.15
t=6; reachID=Po; FromN=3; Q=86.98
t=6; reachID=Po; FromN=4; Q=88.9
t=6; reachID=Po; FromN=5; Q=105.69
t=6; reachID=Po; FromN=6; Q=105.69
t=6; reachID=Po; FromN=7; Q=110.05
t=6; reachID=Po; FromN=8; Q=159.3
t=6; reachID=Po; FromN=9; Q=161.23
t=6; reachID=Po; FromN=10; Q=164.44
t=6; reachID=Po; FromN=11; Q=169.58
t=6; reachID=Po; FromN=12; Q=170.21
t=6; reachID=Po; FromN=13; Q=206.42
t=6; reachID=Po; FromN=14; Q=212.13
t=6; reachID=Po; FromN=15; Q=298.83
t=6; reachID=Po; FromN=16; Q=302.14
t=6; reachID=Po; FromN=17; Q=317.41
t=6; reachID=Po; FromN=18; Q=329.32
t=6; reachID=Po; FromN=19; Q=445.06
t=6; reachID=Po; FromN=20; Q=455.12
t=6; reachID=Po; FromN=21; Q=456.61
t=6; reachID=Po; FromN=22; Q=458.04
t=6; reachID=Po; FromN=23; Q=473.15
t=6; reachID=Po; FromN=24; Q=484.28
t=6; reachID=Po; FromN=25; Q=489.46
t=6; reachID=Po; FromN=26; Q=489.52
t=6; reachID=Po; FromN=27; Q=551.92
t=6; reachID=Po; FromN=28; Q=553.37
t=6; reachID=Po; FromN=29; Q=557.29
t=6; reachID=Po; FromN=30; Q=559.01
t=6; reachID=Po; FromN=31; Q=566.26
t=6; reachID=Po; FromN=32; Q=583.22
t=6; reachID=Po; FromN=33; Q=589.6
t=6; reachID=Po; FromN=34; Q=599.86
t=6; reachID=Po; FromN=35; Q=603.62
t=6; reachID=Po; FromN=36; Q=660.39
t=6; reachID=Po; FromN=37; Q=664.02
t=6; reachID=Po; FromN=38; Q=686.7
t=6; reachID=Po; FromN=39; Q=706.03
t=6; reachID=Po; FromN=40; Q=708.16
t=6; reachID=Po; FromN=41; Q=711.17
t=6; reachID=Po; FromN=42; Q=736.71
t=6; reachID=Po; FromN=43; Q=740.32
t=6; reachID=Po; FromN=44; Q=742.65
t=7; reachID=Stura di Lanzo; FromN=1; Q=10.93
t=7; reachID=Malone; FromN=45; Q=2.46
t=7; reachID=Orco; FromN=46; Q=11.1
t=7; reachID=Dora Baltea; FromN=47; Q=41.98
t=7; reachID=Sesia; FromN=48; Q=30.53
t=7; reachID=Tanaro; FromN=49; Q=81.42
t=7; reachID=Scrivia; FromN=50; Q=8.07
t=7; reachID=Ticino; FromN=51; Q=109.21
t=7; reachID=Lambro; FromN=52; Q=11.76
t=7; reachID=Tidone; FromN=53; Q=1.04
t=7; reachID=Trebbia; FromN=54; Q=8.86
t=7; reachID=Nure; FromN=55; Q=4.35
t=7; reachID=Adda; FromN=56; Q=60.32
t=7; reachID=Arda; FromN=57; Q=3.1
t=7; reachID=Taro; FromN=58; Q=3.3
t=7; reachID=Parma; FromN=59; Q=5.2
t=7; reachID=Enza; FromN=60; Q=5.84
t=7; reachID=Oglio; FromN=61; Q=52.93
t=7; reachID=Mincio; FromN=62; Q=20.4
t=7; reachID=Secchia; FromN=63; Q=17.23
t=7; reachID=Panaro; FromN=64; Q=21.34
t=7; reachID=Po; FromN=2; Q=79.06
t=7; reachID=Po; FromN=3; Q=79.66
t=7; reachID=Po; FromN=4; Q=81.05
t=7; reachID=Po; FromN=5; Q=96.18
t=7; reachID=Po; FromN=6; Q=96.18
t=7; reachID=Po; FromN=7; Q=99.68
t=7; reachID=Po; FromN=8; Q=143.33
t=7; reachID=Po; FromN=9; Q=144.82
t=7; reachID=Po; FromN=10; Q=147.52
t=7; reachID=Po; FromN=11; Q=155.06
t=7; reachID=Po; FromN=12; Q=156.77
t=7; reachID=Po; FromN=13; Q=191.1
t=7; reachID=Po; FromN=14; Q=199.13
t=7; reachID=Po; FromN=15; Q=282.67
t=7; reachID=Po; FromN=16; Q=286.24
t=7; reachID=Po; FromN=17; Q=299.57
t=7; reachID=Po; FromN=18; Q=311.08
t=7; reachID=Po; FromN=19; Q=427.05
t=7; reachID=Po; FromN=20; Q=439.31
t=7; reachID=Po; FromN=21; Q=442.94
t=7; reachID=Po; FromN=22; Q=445.23
t=7; reachID=Po; FromN=23; Q=460.64
t=7; reachID=Po; FromN=24; Q=474.88
t=7; reachID=Po; FromN=25; Q=485.7
t=7; reachID=Po; FromN=26; Q=487.38
t=7; reachID=Po; FromN=27; Q=549.97
t=7; reachID=Po; FromN=28; Q=552.6
t=7; reachID=Po; FromN=29; Q=556.77
t=7; reachID=Po; FromN=30; Q=558.01
t=7; reachID=Po; FromN=31; Q=564.24
t=7; reachID=Po; FromN=32; Q=580.02
t=7; reachID=Po; FromN=33; Q=585.76
t=7; reachID=Po; FromN=34; Q=595.0
t=7; reachID=Po; FromN=35; Q=598.8
t=7; reachID=Po; FromN=36; Q=654.14
t=7; reachID=Po; FromN=37; Q=659.64
t=7; reachID=Po; FromN=38; Q=681.61
t=7; reachID=Po; FromN=39; Q=699.92
t=7; reachID=Po; FromN=40; Q=701.29
t=7; reachID=Po; FromN=41; Q=703.11
t=7; reachID=Po; FromN=42; Q=726.68
t=7; reachID=Po; FromN=43; Q=731.61
t=7; reachID=Po; FromN=44; Q=736.75
t=8; reachID=Stura di Lanzo; FromN=1; Q=10.48
t=8; reachID=Malone; FromN=45; Q=2.61
t=8; reachID=Orco; FromN=46; Q=10.38
t=8; reachID=Dora Baltea; FromN=47; Q=37.91
t=8; reachID=Sesia; FromN=48; Q=28.55
t=8; reachID=Tanaro; FromN=49; Q=75.32
t=8; reachID=Scrivia; FromN=50; Q=7.43
t=8; reachID=Ticino; FromN=51; Q=107.65
t=8; reachID=Lambro; FromN=52; Q=11.03
t=8; reachID=Tidone; FromN=53; Q=1.05
t=8; reachID=Trebbia; FromN=54; Q=8.33
t=8; reachID=Nure; FromN=55; Q=4.3
t=8; reachID=Adda; FromN=56; Q=57.4
t=8; reachID=Arda; FromN=57; Q=2.78
t=8; reachID=Taro; FromN=58; Q=3.02
t=8; reachID=Parma; FromN=59; Q=4.99
t=8; reachID=Enza; FromN=60; Q=5.58
t=8; reachID=Oglio; FromN=61; Q=50.63
t=8; reachID=Mincio; FromN=62; Q=19.79
t=8; reachID=Secchia; FromN=63; Q=15.69
t=8; reachID=Panaro; FromN=64; Q=19.6
t=8; reachID=Po; FromN=2; Q=72.91
t=8; reachID=Po; FromN=3; Q=73.19
t=8; reachID=Po; FromN=4; Q=74.32
t=8; reachID=Po; FromN=5; Q=88.55
t=8; reachID=Po; FromN=6; Q=88.55
t=8; reachID=Po; FromN=7; Q=91.49
t=8; reachID=Po; FromN=8; Q=131.02
t=8; reachID=Po; FromN=9; Q=132.76
t=8; reachID=Po; FromN=10; Q=136.07
t=8; reachID=Po; FromN=11; Q=143.02
t=8; reachID=Po; FromN=12; Q=144.06
t=8; reachID=Po; FromN=13; Q=175.23
t=8; reachID=Po; FromN=14; Q=180.72
t=8; reachID=Po; FromN=15; Q=257.78
t=8; reachID=Po; FromN=16; Q=261.84
t=8; reachID=Po; FromN=17; Q=274.6
t=8; reachID=Po; FromN=18; Q=289.04
t=8; reachID=Po; FromN=19; Q=406.85
t=8; reachID=Po; FromN=20; Q=419.41
t=8; reachID=Po; FromN=21; Q=423.29
t=8; reachID=Po; FromN=22; Q=425.62
t=8; reachID=Po; FromN=23; Q=440.51
t=8; reachID=Po; FromN=24; Q=454.52
t=8; reachID=Po; FromN=25; Q=466.53
t=8; reachID=Po; FromN=26; Q=468.73
t=8; reachID=Po; FromN=27; Q=529.61
t=8; reachID=Po; FromN=28; Q=534.23
t=8; reachID=Po; FromN=29; Q=540.68
t=8; reachID=Po; FromN=30; Q=546.0
t=8; reachID=Po; FromN=31; Q=555.56
t=8; reachID=Po; FromN=32; Q=573.07
t=8; reachID=Po; FromN=33; Q=580.3
t=8; reachID=Po; FromN=34; Q=591.38
