Y,Z,1,Active_channel_mask
1044.49,175.49,36,1
1045.49,175.33,36,1
1046.49,175.26,36,1
1047.49,175.05,36,1
1048.49,175.12,36,1
1049.49,175.25,36,1
1050.49,175.15,36,1
1051.49,175.0,36,1
1052.49,174.99,36,1
1053.49,175.13,36,1
1054.49,175.2,36,1
1055.49,175.0,36,1
1056.49,175.0,36,1
1057.49,174.87,36,1
1058.49,175.11,36,1
1059.49,175.2,36,1
1060.49,175.0,36,1
1061.49,174.86,36,1
1062.49,175.13,36,1
1063.49,175.2,36,1
1064.49,175.1,36,1
1065.49,175.22,36,1
1066.49,175.18,36,1
1067.49,174.97,36,1
1068.49,175.03,36,1
1069.49,175.16,36,1
1070.49,175.0,36,1
1071.49,175.22,36,1
1072.49,175.13,36,1
1073.49,175.19,36,1
1074.49,174.93,36,1
1075.49,174.86,36,1
1076.49,175.0,36,1
1077.49,175.13,36,1
1078.49,175.19,36,1
1079.49,175.01,36,1
1080.49,175.15,36,1
1081.49,174.97,36,1
1082.49,175.01,36,1
1083.49,175.13,36,1
1084.49,174.88,36,1
1085.49,174.78,36,1
1086.49,174.85,36,1
1087.49,175.13,36,1
1088.49,175.12,36,1
1089.49,175.0,36,1
1090.49,174.88,36,1
1091.49,175.12,36,1
1092.49,174.93,36,1
1093.49,174.84,36,1
1094.49,174.8,36,1
1095.49,174.99,36,1
1096.49,175.13,36,1
1097.49,175.2,36,1
1098.49,175.12,36,1
1099.49,174.94,36,1
1100.49,175.06,36,1
1101.49,175.12,36,1
1102.49,175.13,36,1
1103.49,175.26,36,1
1104.49,174.97,36,1
1105.49,174.9,36,1
1106.49,175.0,36,1
1107.49,175.13,36,1
1108.49,175.22,36,1
1109.49,175.13,36,1
1110.49,175.02,36,1
1111.49,174.96,36,1
1112.49,174.85,36,1
1113.49,174.74,36,1
1114.49,174.79,36,1
1115.49,174.83,36,1
1116.49,174.87,36,1
1117.49,174.9,36,1
1118.49,174.93,36,1
1119.49,174.97,36,1
1120.49,175.1,36,1
1121.49,175.0,36,1
1122.49,175.1,36,1
1123.49,175.2,36,1
1124.49,175.19,36,1
1125.49,174.97,36,1
1126.49,174.89,36,1
1127.49,175.11,36,1
1128.49,175.12,36,1
1129.49,174.93,36,1
1130.49,174.87,36,1
1131.49,175.02,36,1
1132.49,175.13,36,1
1133.49,174.89,36,1
1134.49,175.0,36,1
1135.49,174.88,36,1
1136.49,175.12,36,1
1137.49,175.16,36,1
1138.49,175.01,36,1
1139.49,174.93,36,1
1140.49,175.03,36,1
1141.49,174.9,36,1
1142.49,174.9,36,1
1143.49,175.14,36,1
1144.49,175.18,36,1
1145.49,174.92,36,1
1146.49,174.82,36,1
1147.49,174.97,36,1
1148.49,174.78,36,1
1149.49,174.91,36,1
1150.49,175.08,36,1
1151.49,175.16,36,1
1152.49,175.53,36,1
1153.49,175.6,36,1
1154.49,175.78,36,1
1155.49,175.95,36,1
1156.45,176.12,36,1
1165.72,176.56,36,1
1180.91,176.56,36,1
1195.02,176.89,36,1
1215.96,177.12,36,1
1233.26,177.25,36,1
1253.75,176.85,36,1
1269.23,176.89,36,1
1284.71,177.26,36,1
1302.92,176.98,36,1
1318.4,176.26,36,1
1337.52,177.26,36,1
1355.73,176.59,36,1
1373.17,176.68,36,1
1373.72,176.69,36,1
1406.48,176.69,36,0
1412.69,175.64,36,0
1434.55,176.32,36,0
1444.09,177.42,36,0
1467.58,175.87,36,0
1487.16,176.38,36,0
1507.65,176.29,36,0
1577.55,176.34,36,0
1579.87,176.83,36,0
1594.27,176.76,36,0
1618.4,176.94,36,0
1637.98,177.34,36,0
1654.54,177.28,36,0
1688.42,176.72,36,0
1705.97,176.75,36,0
1711.62,176.8,36,0
1719.62,177.22,36,0
1739.72,177.2,36,0
1757.08,177.2,36,0
1781.37,177.18,36,0
1796.92,177.88,36,0
1812.28,176.54,36,0
1821.39,175.6,36,0
1832.79,176.05,36,0
1854.74,176.57,36,0
1873.97,175.2,36,0
1893.37,176.0,36,0
1905.82,175.94,36,0
1908.0,175.15,36,0
1908.57,176.08,36,0
1912.55,175.09,36,0
1916.63,176.04,36,0
1933.32,175.75,36,0
1946.07,175.54,36,0
1957.8,174.59,36,0
1958.8,174.25,36,0
1959.8,174.12,36,0
1960.8,173.96,36,0
1961.8,173.87,36,0
1962.8,173.83,36,0
1963.8,173.72,36,0
1964.8,173.62,36,0
1965.8,173.69,36,0
1966.8,173.8,36,0
1967.8,173.73,36,0
1968.8,173.79,36,0
1969.8,173.75,36,0
1970.8,173.7,36,0
1971.8,173.7,36,0
1972.8,173.73,36,0
1973.8,173.65,36,0
1974.8,173.56,36,0
1975.8,173.67,36,0
1976.8,173.72,36,0
1977.8,173.7,36,0
1978.8,173.6,36,0
1979.8,173.55,36,0
1980.8,173.6,36,0
1981.8,173.66,36,0
1982.8,173.78,36,0
1983.8,173.77,36,0
1984.8,173.67,36,0
1985.8,173.6,36,0
1986.8,173.52,36,0
1987.8,173.5,36,0
1988.8,173.53,36,0
1989.8,173.42,36,0
1990.8,173.62,36,0
1991.8,173.56,36,0
1992.8,173.67,36,0
1993.8,173.59,36,0
1994.8,173.62,36,0
1995.8,173.7,36,0
1996.8,173.67,36,0
1997.8,173.72,36,0
1998.8,173.6,36,0
1999.8,173.54,36,0
2000.8,173.47,36,0
2001.8,173.55,36,0
2002.8,173.6,36,0
2003.8,173.52,36,0
2004.8,173.69,36,0
2005.8,173.75,36,0
2006.8,173.82,36,0
2007.8,174.0,36,0
2008.8,174.34,36,0
2009.25,174.78,36,0
2010.59,175.23,36,0
2020.2,176.14,36,0
2024.6,177.91,36,0
2040.67,178.41,36,0
2062.05,178.21,36,0
2099.07,179.64,36,0
2129.16,180.22,36,0
2146.41,180.21,36,0
2147.58,179.43,36,0
2148.87,179.42,36,0
2151.03,179.58,36,0
2185.24,179.67,36,0
2195.52,180.62,36,0
2197.4,181.84,36,0
2208.89,185.43,36,0
2222.22,189.65,36,0
2223.21,190.79,36,0
2240.84,194.33,36,0
2241.67,195.7,36,0
2258.57,198.14,36,0
2259.33,198.94,36,0
2261.53,199.75,36,0
2262.26,199.8,36,0
2270.34,199.53,36,0
2271.65,202.27,36,0
2273.35,202.23,36,0
2277.74,203.43,36,0
2281.74,213.98,36,0
