yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
20/02/2008,31.13,76.39,148.38,12.47,1.59,18.46,5.53,7.62,74.46,19.21,20.64,1.56,32.57,13.51,5.55,24.55,4.73,5.37,46.06,46.66,47.96,55.05,55.05,57.56,78.84,79.43,80.66,83.01,83.28,116.49,121.86,199.64,201.86,220.93,233.84,385.86,398.21,400.59,402.88,423.73,440.25,561.71,568.46,573.09,583.8,603.92,630.26,636.3,717.73,728.76,766.68,789.82,796.12,805.91,840.96,850.87,861.67,4.19,3.64,102.31,612.5,556.9,451.91,450.51
21/02/2008,26.39,72.56,141.55,9.83,1.94,14.68,5.49,6.78,69.85,18.18,19.87,1.93,30.36,11.07,5.6,22.51,4.08,5.14,40.34,40.46,41.58,48.82,48.82,51.92,73.46,74.98,78.14,83.1,83.34,111.83,115.47,189.16,191.96,207.58,221.81,371.77,383.98,387.57,390.67,409.69,426.99,544.01,549.47,553.99,563.95,582.34,607,613.14,689.53,702.3,737.62,758.84,763.54,772.01,804.54,816.36,830.43,4.17,2.85,95.65,590.35,539.73,441.63,439.97
22/02/2008,29.87,70.6,140.44,11,1.75,17.82,5.51,7.2,68.44,17.82,20.24,1.77,30.5,11.91,5.5,21.87,5,5.32,44.59,44.81,45.76,52.46,52.46,53.81,73.84,73.86,74.86,77.23,77.71,110.52,116.78,188.9,191.39,209.21,221.42,364.31,374.33,376.09,378.46,398.88,413.8,527.17,534.19,539.65,551.27,568.74,590.12,595.73,668.35,676.1,710.39,730.98,735.52,743.48,774.23,782.97,793.2,4.06,3.7,94.29,576.1,522.54,425.78,424.39
23/02/2008,27.66,68.02,134,9.85,1.63,16.49,5.1,6.79,68.17,17.6,19.11,1.69,28.56,10.88,5.36,23.05,4.42,4.94,41.55,41.89,43.11,49.97,49.97,52.79,73.15,74.4,76.86,80.05,79.97,108.86,111.32,180.27,182.58,198.75,212.71,354.77,368.34,371.45,373.93,393.42,407.82,513.96,519.13,522.76,532.5,549.61,573.31,579.29,653.71,662.62,693.87,713.19,715.59,719.69,748.42,756.93,766.39,3.97,3.24,90.81,557.26,510.35,417.9,416.97
24/02/2008,26.95,66.14,129.42,9.19,1.63,15.71,4.94,6.43,64.56,17.38,18.69,1.69,27.62,10.26,5.24,21.52,4.44,4.95,40.82,41.01,42,48.62,48.62,50.71,70.09,70.81,72.65,76.34,76.89,106.37,111.72,179.23,181.63,196.9,208.41,341.28,351.47,354.03,356.62,376.15,392.46,502.19,507.88,511.65,521.15,536.81,556.43,561.67,630.49,639.53,671.28,691.55,696.21,703.44,731.47,738.01,744.12,3.96,3.29,86.86,543.6,497.92,407.8,405.7
25/02/2008,26.3,63.57,125.01,8.63,1.57,15.13,4.73,6.13,62.56,16.39,18.83,1.67,26.4,9.93,5.07,20.99,4.14,4.99,40.1,40.31,41.34,48.18,48.18,50.38,69.99,70.73,72.47,74.79,74.89,102.9,106.76,171.48,174.06,188.71,201.58,333.08,344.53,347,349.32,367.24,380.48,480.53,486.97,492.72,504.04,520.96,543.49,548.64,615.35,622.46,651.59,669.89,672.91,678.4,706.32,714.99,724.86,4.15,3.1,83.53,528.95,476.25,390.52,389.41
26/02/2008,26.39,62.75,121.6,8.2,1.51,14.52,4.55,5.83,60.17,15.91,18.95,1.64,25.41,9.63,4.95,20.1,3.99,5.18,40.89,41,41.86,48.66,48.66,50.39,69.82,70.36,71.92,74.23,74.44,102.67,106.1,169.65,171.22,184.9,195.33,321.25,331.83,334.49,336.9,354.79,369.19,468.91,473.88,477.2,485.73,500.28,521.18,526.88,594.38,605.66,634.94,653.14,656.41,661.36,686.64,693.08,700.15,4.31,3.07,81.33,507.05,465.43,381.68,380.13
27/02/2008,26.87,65.09,118.85,7.95,1.53,14.29,4.57,5.72,58.71,15.75,20.23,1.67,24.6,9.39,4.99,19.48,4.02,5.67,42.7,42.72,43.5,50.42,50.42,51.95,72.53,72.89,74.2,75.21,75.08,103.28,105.79,171.47,172.4,185.61,194.99,316.92,325.53,326.82,328.76,345.24,357.77,455.06,460.41,464.58,474.12,488.75,507.4,512.14,574.25,581.45,609.46,627.71,631.95,639.77,667.74,675.49,682.75,4.52,3.07,80.7,495.57,451.56,368.57,367.25
28/02/2008,28.37,71.29,117.17,8.15,1.5,15,4.62,5.77,58.47,16.52,22.65,1.64,24.2,9.47,5.1,19.69,4.34,6.34,46.15,46.22,46.98,54.14,54.14,55.39,78.13,78.2,79.06,78.95,78.67,108.07,109.77,181.28,181.23,194.62,201.72,319.4,326.23,326.34,327.88,344.08,355.21,447.09,451.16,453.64,462.57,476.52,494.68,499.71,562.5,569.24,595.71,613.75,615.81,619.1,643.2,650.17,659.1,4.81,3.33,81.47,483.03,445.32,363.14,362.53
29/02/2008,26.86,77.11,113.49,7.49,1.45,13.76,4.5,5.54,57.29,16.73,25.53,1.63,22.69,9.2,5.01,19.87,3.64,6.32,45.3,45.5,46.5,54.33,54.33,56.42,82.63,83.08,84.45,84.83,84.32,111.77,113.37,190.64,190.85,202.98,210.41,324.62,330.89,330.91,332.29,346.9,357.27,443.94,447.32,449.46,456.59,469.48,484.31,488.4,548.77,555.32,580.41,598.86,601.63,606.75,631.63,636.96,641.66,5.24,2.8,79.51,475.17,442.56,363.43,363.38
01/03/2008,28.79,83.51,113.62,7.69,1.49,14.3,4.59,5.61,56.3,17.15,29.39,1.67,22.83,9.08,5.15,19.01,4.21,7.12,48.49,48.52,49.31,57.22,57.22,58.29,87.62,87.6,88.51,88.63,88.43,118.4,119.92,203.64,203.73,216.52,222.61,334.78,339.06,338.09,339.19,353.53,362.02,445.45,448.62,449.97,457.16,468.91,480.61,484.61,542.16,545.5,569.56,587.75,589.39,592.6,615.58,621.04,627.61,5.6,3.25,78.35,473.83,444.67,366.99,367.02
02/03/2008,29.18,87.42,112.63,7.79,1.44,14.72,4.5,5.66,57.87,17.45,31.9,1.62,22.41,9.03,5.14,20.41,4.07,8.33,50.23,50.34,51.22,59.45,59.45,61.04,93.3,93.6,94.85,95.24,94.81,124.59,125.68,213.06,213.2,226.22,233.89,347.28,353.43,352.55,353.47,367.69,375.51,452.63,454.5,454.4,460.45,471.76,483.02,486.51,544.58,545.2,567.16,584.73,585,586.13,607.84,611.42,614.8,5.82,3.16,77.71,476.57,453.09,377.47,378.27
03/03/2008,28.03,91.32,111.3,7.04,1.4,13.48,4.24,5.34,56.91,17.37,35.17,1.58,21.77,8.36,4.96,20.2,3.68,11.48,52.65,52.66,53.39,61.97,61.97,63.01,98.25,98.26,99.13,99.24,98.98,127.94,130.17,221.89,222.6,234.55,242.36,354.26,359.61,359.37,360.56,374.51,383.6,462.97,464.95,464.75,469.56,479.43,487.3,490.06,546,547.19,568.98,586.59,586.93,587.5,607.26,608.86,610.31,6.46,2.93,74.56,483.41,462.81,389.23,389.21
04/03/2008,28.34,96.07,111.59,6.61,1.38,13,4.06,5.13,56.05,16.3,40.64,1.58,21.95,7.83,4.75,19.49,3.61,13.9,55.75,55.72,56.5,66.08,66.08,67.14,107.56,107.24,107.73,106.21,105.52,134.03,134.34,230.36,230.18,241.36,247.89,360.27,366.16,366.2,367.42,380.97,389.09,465.58,468.41,469.67,475.91,486.28,495.79,498.51,552.89,551.74,572.65,588.56,588.07,587.87,607.43,609.55,611.02,7.38,2.92,72.37,490.99,464.92,393.38,393.54
05/03/2008,29.64,106.99,113.49,6.47,1.39,13.17,4.03,5.1,56.99,15.67,47.38,1.58,23.08,7.56,4.57,19.54,3.75,13.18,58.2,58.3,59.11,68.82,68.82,70.38,117.95,117.83,118.41,116.81,116.05,145.63,144.97,251.36,249.73,260.34,263.68,373.99,376.76,375.14,375.86,388.43,395.29,471.37,473.8,474.18,479.76,489.18,498.6,501.84,559.11,560.06,582.32,597.39,596.21,594.38,611.57,611.77,611.4,7.46,3,72.27,493.23,470.99,399.43,399.51
06/03/2008,27.58,110.98,113.05,5.96,1.14,11.86,3.63,4.71,56.5,14.67,48.65,1.36,23.87,7.3,4.05,19.5,2.91,9.84,53.66,54.23,55.66,65.12,65.12,68.11,118.12,119.37,121.4,123.39,123.33,151.61,153.41,264.61,265.53,275.57,281.77,393.36,396.17,394.18,394.38,404.46,408.83,477.08,478.69,478.61,482.77,492.45,502.22,504.65,560.92,561.61,585.43,600.17,600.35,600.8,620.01,620.33,618.32,6.77,2.53,70.69,496.64,477.56,408.76,409.66
07/03/2008,28.16,104.34,117.62,6.07,1.57,11.89,4.15,5.25,56.85,14.48,44.9,1.8,27.82,6.8,4.66,17.93,4.06,11.71,55.4,55.21,55.85,64.81,64.81,65.77,110.58,111.18,113.53,118.63,119.51,150.56,154.04,259.39,262.31,274.01,283.83,404.51,408.8,407.75,408.8,420.56,426.28,492.05,492,490.12,494.47,502.18,506.2,509.35,564.48,564.58,591.82,605.64,604.4,603.01,619.95,621.56,623.27,6.81,3.15,69.52,504.81,494.61,428.25,429.17
08/03/2008,30.44,95.97,120.52,6.93,1.36,15.18,4.11,5.73,61.65,15.62,40.75,1.58,31.13,7.99,4.42,20.96,3.98,9.05,54.44,54.9,56.24,65.34,65.34,68.16,110.06,111.37,113.6,115.88,115.86,147.52,151.39,248.3,250.73,263.74,277.22,404.17,415.13,416.82,418.39,434.7,442.98,511.36,512.35,511.42,516.22,524.55,526.6,528.13,584.28,577.57,605.21,619.16,616.74,613.97,631.48,629.93,626.69,6.31,3.04,71.15,526.9,512.95,444.65,445.68
09/03/2008,26.79,93.88,120.99,6.14,1.34,12.68,3.89,5.61,60.63,16.11,37.51,1.58,32.65,7.28,4.42,20.87,3.39,7.95,50.23,50.49,51.61,59.89,59.89,62.3,100.88,102.05,104.57,109.64,110.53,140.15,146.44,241.98,245.24,256.64,267.38,392.1,400.62,403.12,405.28,421.5,434.07,520.77,524.6,525.74,530.26,539.35,543.64,545.76,603.51,600.79,630.55,644.62,640.65,634.15,647.72,644.72,641.12,5.83,2.69,68.51,542.05,517.32,446.44,444.77
10/03/2008,28.39,88.03,125.07,6.54,1.37,13.96,4.05,5.99,61.02,16.69,34.71,1.61,35.27,7.39,4.66,20.44,4.19,7.67,50.68,50.92,51.98,60.01,60.01,61.81,96.87,97.72,99.73,103.35,103.86,134.43,138.86,228.01,230.85,243.52,256.15,387.82,398.85,400.5,402.17,417.76,426.21,505.88,511.2,515.1,524.98,538.4,556.16,560.09,620.06,616.22,648.63,663.97,661.52,658,673.49,670.02,662.68,5.54,3.27,68.85,545,502.86,432.66,431.98
11/03/2008,28.51,86.08,127.49,7.08,1.32,13.94,4.26,6.28,63.34,17.5,31.64,1.55,35.67,8.99,4.72,22.04,3.68,6.99,47.68,47.99,49.1,57.06,57.06,59.69,92.42,93.69,96.17,100.29,100.75,130.99,134.73,221.72,223.81,236.18,247.53,379.97,389.21,391.13,393.07,409.86,423.1,504.78,507.58,508.37,514.55,526.95,543.36,548.02,615.9,622.51,659.84,678.19,678.2,676.56,694.1,691.4,686.49,5.33,2.89,69.14,532.25,503.48,433.37,432.26
12/03/2008,31.22,84.11,134.33,7.64,1.31,13.35,4.51,8.82,62.98,18.5,30.29,1.56,35.65,11.94,5.58,21.66,3.51,6.63,46.2,46.41,47.44,55.04,55.04,57.2,88.22,89.16,91.31,94.66,95.13,128.44,132.76,217.92,220.11,232.73,243.07,380.94,387.54,388.2,389.7,404.51,418.15,500.32,503.54,505.77,513.13,528.18,543.77,546.5,608.15,609.19,646.3,666.32,668.56,672.84,698.79,702.78,703.71,5.09,2.77,72.97,534.29,499.29,425.74,425.14
13/03/2008,30.67,83.61,136.42,8.02,1.28,13.85,4.42,11.64,64.9,24.09,28.37,1.54,35.09,13.59,8.72,22.23,3.49,6.42,45.27,45.49,46.52,53.86,53.86,55.96,85.02,85.84,87.8,91.04,91.44,124.02,128.55,213.2,215.41,228.46,238.77,379.1,387.86,389.22,390.84,406.32,421.41,502.01,504.94,506.22,512.15,528.31,547.51,550.36,615.21,616.07,650.22,673.69,671.35,668.14,688.43,690.99,695.65,4.85,2.77,74.77,536.62,501.03,426.74,426.78
14/03/2008,29.44,81.75,135.63,7.85,1.28,13.22,4.27,12.93,65.42,29.19,27.05,1.55,34.67,14.02,11.34,23.11,3.39,6.25,44.17,44.33,45.34,52.35,52.35,54.29,81.96,82.75,84.78,87.95,88.31,119.57,123.57,206.43,208.81,221.59,232.33,372.7,382.02,384.04,385.84,401.21,417.79,503.55,506.87,508.34,513.87,530.61,554.6,557.54,621.98,620.73,654.23,683.03,681.95,680.95,702.18,700.63,696.47,4.66,2.69,73.98,541.56,501.62,426.73,425.86
15/03/2008,30.18,81.13,136.95,8.19,1.3,13.78,4.32,14.28,66.72,32.61,26.4,1.57,35.05,14.61,12.53,24.53,3.85,6.64,44.81,44.94,45.88,52.72,52.72,54.37,81.12,81.72,83.43,85.72,85.95,117.77,121.15,203.16,205.13,218.58,228.34,368.72,376.89,378.07,379.69,395.34,412.42,499.3,503.09,505.15,512.64,530.91,560.74,564.12,630.13,628.79,662.75,695.04,693.86,691.82,712.83,711.33,709.16,4.55,3.01,74.77,544.06,497.23,421.13,420.16
16/03/2008,30.05,80.89,137.58,8.02,1.3,13.99,4.32,13.97,68.34,36.61,25.91,1.57,34.77,14.18,11.57,27.01,3.91,7.08,45.24,45.34,46.26,53.11,53.11,54.8,81.08,81.66,83.35,85.46,85.6,117.08,120.05,201.68,203.19,216.41,226.01,367.13,375.19,376.09,377.57,393.13,409.71,495.8,499.19,500.9,508.35,526.84,556.8,560.64,631.01,634.7,669.85,706.69,706.06,704.08,727.51,726.26,723.49,4.56,3.02,76.2,539.33,494.37,417.56,416.94
17/03/2008,28.59,80.57,137.64,7.25,1.25,13.01,4.28,12.52,68.13,36.69,26.43,1.55,33.84,13.15,10.44,29.6,3.35,7.18,44.31,44.49,45.49,52.38,52.38,54.44,81.44,82,83.59,85.16,85.17,115.01,118.35,199.79,201.73,213.72,223.67,364.85,372.52,373.7,375.21,389.99,405.84,492.79,496.07,498.19,504.81,522.27,549.44,553.15,623.7,628.62,663.81,701.42,702.72,705.27,737.26,739.1,737.78,4.58,2.65,76.61,533.46,491.35,414.18,413.53
18/03/2008,29.22,80.17,140.19,6.98,1.26,12.96,4.26,11.78,67,33.87,27.28,1.55,33.74,12.35,9.48,31.37,3.57,7.05,44.67,44.83,45.8,52.53,52.53,54.17,81.69,82.12,83.58,85.23,85.37,116.03,118.68,199.42,200.85,212.55,220.95,363.64,371.15,372.21,373.66,388.01,401.92,492.13,495.49,497.26,503.64,519.11,543.19,546.98,616.16,620.44,655.72,690.83,692.8,696.2,731.23,735.31,738.19,4.5,2.83,80.76,528.8,490.69,409.31,408.69
19/03/2008,28.57,78.97,141.88,6.78,1.19,12.86,4.11,10.6,67.16,31.94,27.25,1.47,33.19,11.41,8.5,31.03,3.5,6.35,42.94,43.28,44.41,51.04,51.04,53.23,81.14,81.94,83.71,85.92,86.06,115.83,118.47,198.06,199.56,211.05,220.1,365.3,372.83,373.36,374.53,388.11,400.64,491.84,495.09,496.36,502.51,517.58,539.95,543.47,612.3,615.25,649.26,682.06,683.67,686.33,720.03,724.57,729.08,4.25,2.84,82.04,526.61,490.22,407.4,406.8
20/03/2008,24.76,76.21,141.42,5.75,1.02,10.74,3.66,8.86,64.28,28.39,25.87,1.31,31.51,9.99,7.38,28.84,2.5,5.09,37.56,38.05,39.36,45.77,45.77,48.62,75.8,77.05,79.22,82.91,83.47,109.91,114.52,192.01,194.58,204.33,214.4,360.26,368.1,369.8,371.26,383.97,397.26,487.45,490.47,492.21,497.38,512.14,533.99,537,603.74,609.13,642.41,672.12,674.31,677.47,709.8,714.57,719.07,4.03,2.21,79.11,520.92,485.6,405.62,404.83
21/03/2008,24.49,72.63,146.54,5.63,1.45,10.55,4.21,8.76,62.45,24.66,24.86,1.81,32.03,9.03,7.37,26.11,3.42,5.83,37.65,37.3,37.94,44.02,44.02,45.36,70.48,71.21,73.78,77.83,78.3,105.27,108.74,182.38,185.27,195.69,205.35,356.71,362.6,363.84,365.62,378.31,390.03,478.55,482.8,486.5,494.02,506.92,526.09,530.09,594.02,599.04,632.77,658.45,660.45,665.15,696.34,701.59,707.63,4.05,2.53,76.32,514.61,475.8,398.67,397.89
22/03/2008,30.43,69.98,154.43,7.56,1.27,16.57,4.31,10.35,68.6,25.71,24.28,1.54,33.45,10.7,7.38,28.66,4.87,5.86,44.22,44.64,45.71,51.86,51.86,52.93,76.61,76.48,76.86,76.19,76.14,107.74,111.13,182.07,183.7,197.68,207.92,364.29,372.99,372.66,373.55,389.51,398.01,480.7,484.14,485.05,493.14,506.25,527.14,531.36,600.87,599.87,632.56,658.29,657.86,657.47,686.83,689.72,692.81,3.99,3.69,81.56,513.92,480.3,399.7,400.19
23/03/2008,24.75,69.89,152.03,5.93,1.25,12.72,3.88,8.11,68.01,26.83,22.04,1.58,31.13,8.47,6.84,28.73,3.43,4.9,37.37,37.58,38.75,45.07,45.07,48.04,71.65,73.24,76.36,80.91,81.12,106.99,108.63,178.98,180.3,190.79,200.42,357.73,366.7,368.93,370.79,386.35,399.71,489.1,490.79,490.51,495.12,506.83,522.22,525.9,595.93,601.6,633.87,661.45,662.3,662.55,689.92,691.91,692.41,3.88,2.64,78.25,512.9,488.31,409.77,408.88
24/03/2008,24.37,65.28,153.21,6.01,1.18,12.71,3.84,8.2,63.73,22.49,22.56,1.48,31.22,8.34,6.08,26.64,3.49,4.62,37.2,37.53,38.65,44.53,44.53,46.34,69.19,69.63,70.98,73,73.53,100.32,106.5,173.5,177.2,188.68,199.73,355.74,363.22,363.85,365.15,379.18,389.6,478.46,483.92,488.41,497.15,510.59,528.14,530.64,592.71,592.5,624.29,647.9,650.28,655.21,686.79,691.22,693.69,3.68,2.77,75.6,518.11,475,397.55,396.61
25/03/2008,22.44,58.63,151.88,5.46,1.16,11.44,3.69,7.47,62.17,22.68,20.89,1.48,30.37,7.59,5.68,25.98,3.15,4.24,34.37,34.6,35.63,41.28,41.28,43.39,65.13,66.25,68.65,72.49,72.82,96.61,99.26,158.64,161.1,171.31,183.04,343.34,355.76,359.31,361.38,375.67,386.44,470.98,474.37,476.34,482.71,495.03,516.78,521.41,589.22,596.66,628.01,650.83,650.26,648.83,673.8,677.03,682.81,3.5,2.56,74.45,502.2,469.06,393.98,393.35
26/03/2008,21.7,55.08,150.74,5.28,1.23,11.44,3.7,7.27,60.55,21.14,19.9,1.56,29.73,7.08,5.47,25.29,3.31,4.24,33.96,34.07,35.01,40.5,40.5,42.15,62.41,63.05,64.91,67.62,68.02,91.73,96.18,152.57,155.39,165.51,175.25,329.82,338.43,340.91,342.95,357.76,370.6,464.32,468.84,471.74,478.6,489.81,506.42,510.05,572.57,578.61,611.33,634.67,638.44,645.13,676.13,679.06,678.61,3.44,2.59,73.1,495.95,460.54,384.26,382.16
27/03/2008,22.94,52.38,149.79,5.57,1.24,13.04,3.69,7.43,61.15,21.17,19.23,1.55,29.45,7.01,5.33,26.13,3.88,4.51,35.53,35.62,36.52,41.92,41.92,43.34,62.64,63.09,64.58,66.53,66.7,90.93,93.7,147.03,148.89,159.68,169.68,323.87,333.91,335.79,337.45,352.3,361.1,447.16,452.74,457.46,467.46,480.57,501.85,506.11,569.16,572.15,602.42,624.34,625.34,627.44,657.45,663.46,671.14,3.46,2.97,73.44,488.13,443.84,368.66,367.74
28/03/2008,23.12,51.32,147.11,5.79,1.24,13.61,3.72,7.2,61.72,21.82,18.54,1.56,28.72,6.93,5.25,27.32,4.04,4.44,35.98,36.11,36.98,42.47,42.47,44.19,63.18,63.81,65.43,67.13,67.23,91.64,93.75,145.66,147.39,158.6,167.76,318.12,327.05,328.44,330.08,345.91,356.54,442.25,445.72,447.36,455.1,466.4,486.09,491.06,558.42,566.57,597.57,620.7,622.15,623.73,651.91,655.12,657.37,3.47,3.03,73.25,472.72,440.28,365.69,364.62
29/03/2008,20.51,49.68,141.74,5.31,1.15,12.04,3.62,6.85,58.94,20.44,17.79,1.48,26.83,6.8,4.87,26.69,3.12,3.88,33.01,33.35,34.56,40.12,40.12,42.51,61.13,61.99,63.93,66.3,66.48,88.4,92.27,142.95,144.97,154.73,164.38,309.82,319.08,321.65,323.5,338.18,348.86,431.73,436.45,440.44,448.18,460.13,477.4,480.85,541.92,548.08,577.78,600.42,604.37,611.55,645.15,650.9,654.53,3.33,2.45,70.12,466.35,428.86,357.6,356.77
30/03/2008,20.49,47.82,139.07,5.07,1.16,11.49,3.61,6.69,55.79,19.7,17.39,1.51,26.3,6.39,4.82,24.9,3.27,3.92,32.9,32.99,33.91,38.99,38.99,40.51,58.18,58.8,60.68,63.76,64.22,86.58,89.74,138.43,140.36,150.02,158.82,302.16,311.4,313.52,315.23,329,338.12,422.1,426.98,430.42,437.6,448.78,466.93,471.24,531.16,537.54,565.92,586.97,588.95,592.48,621.9,628.52,637.8,3.24,2.61,68.61,454.76,418.27,347.16,345.84
31/03/2008,21.99,46.89,137.49,5.4,1.22,12.94,3.72,6.89,56.54,21.09,17.15,1.55,26.22,6.41,4.99,25.53,4,4.25,34.81,34.85,35.61,40.68,40.68,41.93,59.19,59.66,61.12,62.66,62.75,85.98,88.34,135.98,137.74,148.45,157.7,298.36,306.87,307.85,309.25,323.66,332.6,413.78,417.55,419.59,427.75,439.33,458.73,463.14,522.32,526.62,554.47,576.86,578.73,581.96,610.95,615.37,619.58,3.27,3.03,68.99,445.87,411.63,341.18,340.14
01/04/2008,20.18,46.06,132.01,5.2,1.18,12.41,3.58,6.64,56.06,21.98,16.26,1.54,24.48,6.39,4.95,26.37,3.31,4.01,32.9,33.13,34.27,39.73,39.73,41.92,58.85,59.62,61.49,63.12,63.08,84.45,87.44,134.33,136.1,145.91,154.9,290.4,299.67,302.09,303.95,319.14,329.41,405.79,409.62,412.85,420.44,431.63,448.74,452.51,511.3,517.78,544.51,567.95,569.86,573,602.32,606.66,610.91,3.33,2.51,66.33,437.76,403.81,337.15,336.62
02/04/2008,21.45,45.93,128.85,5.19,1.16,12.88,3.47,6.42,54.13,22.14,16.36,1.49,24.39,5.93,4.91,26.08,3.8,4.3,34.73,34.82,35.64,40.63,40.63,41.84,58.21,58.55,59.94,62.18,62.6,85.72,88.43,135.03,136.23,146.33,154.23,285.64,294.77,296.29,297.78,312.32,320.22,400.44,405.31,408.17,415.74,426.06,441.19,445.19,502.17,507.57,533.88,557.37,559.37,562.63,592.37,597.08,601.34,3.22,2.95,65.97,431.61,396.98,328.61,327.37
03/04/2008,19.67,45.18,123.47,4.85,1.14,11.86,3.35,5.86,53.32,22.75,16.15,1.49,22.99,5.64,4.77,26.22,3.26,3.87,32.72,32.95,33.99,39.12,39.12,41.21,58.16,59.05,60.97,62.55,62.44,83.02,85.47,131.44,133.49,143.03,152.87,280.21,288.79,290.3,291.82,305.78,315.14,390.53,394.1,396.65,404.08,415.09,434.52,438.65,495.1,499.41,523.49,547.2,548.73,552.02,582.07,586.99,591.57,3.08,2.54,63.49,421.78,388.4,323.8,322.89
04/04/2008,19.29,44.02,120.44,4.66,1.16,11.65,3.29,5.53,50.97,21.66,15.66,1.5,22.46,5.19,4.61,25.42,3.34,3.8,32.7,32.83,33.75,38.6,38.6,40.1,56.04,56.55,58.2,60.89,61.28,82.37,85.91,130.63,132.03,141.13,149.08,272.41,281.25,283.53,285.33,299.41,307.81,381.71,386.34,389.89,397.54,407.46,422.39,426.18,480.41,488.07,513.62,537.2,539.98,543.93,572.31,575.92,580.19,2.96,2.59,61.58,413.05,378.86,315.93,315.02
05/04/2008,19.2,43.01,117.72,4.65,1.13,11.91,3.21,5.38,50.42,21.36,15.64,1.49,21.83,4.98,4.47,25.59,3.37,3.73,32.8,32.96,33.91,38.74,38.74,40.34,56.29,56.84,58.43,60.01,60.07,80.43,83.1,127.01,129.01,138.39,147.65,269.16,277.34,278.6,279.98,293.4,300.58,373.71,377.99,380.89,388.14,397.8,414.36,418.57,472.47,477.15,500.34,522.78,524.7,528.92,560.03,566.12,571.71,2.93,2.63,60.35,403.5,370.72,308.47,307.38
06/04/2008,19.36,42.93,115.75,4.66,1.17,12.3,3.2,5.32,50.23,20.88,15.19,1.51,21.41,4.8,4.44,25.61,3.59,3.78,32.96,33.04,33.97,38.77,38.77,40.34,55.85,56.46,58.17,60.2,60.34,80.96,83.21,126.83,128.03,137.34,145.4,263.85,272.33,273.89,275.46,289.84,297.46,366.42,369.96,372.36,380,389.77,405.77,409.86,462.74,467.84,491.31,513.71,515.96,519.33,547.89,551.98,556.92,2.94,2.74,59.18,395.49,364.68,304.82,304.12
07/04/2008,20.24,44.03,114.53,4.93,1.17,13.28,3.25,5.35,50.81,20.5,15.01,1.52,21.4,4.83,4.41,26.12,3.99,3.82,34.14,34.27,35.09,39.85,39.85,41.3,56.61,57.09,58.49,60.03,60.19,81.78,84.16,128.77,130.11,140.23,148.22,264.54,271.88,272.25,273.46,287.81,294.42,362.86,366.68,368.95,376.88,386.03,398.99,402.81,455.88,460.67,483.58,505.13,506.64,509.18,538.31,543.38,547.83,2.88,2.97,58.91,391.04,360.88,301,300.3
08/04/2008,17.97,44.09,110.1,4.55,1.08,11.76,3.07,5.09,49.44,19.06,14.34,1.46,19.88,4.83,4.12,25.46,3.02,3.25,30.96,31.27,32.48,37.41,37.41,39.8,55.02,55.96,58,60.03,60.12,79.34,82.35,127.31,129.08,137.94,146.84,260.42,268.83,270.8,272.33,286.08,293.74,357.41,360.9,363.46,369.93,379.07,393.8,397.49,449.66,453.83,474.75,494.77,496.65,500.52,529.91,534.62,538.64,2.8,2.38,56.08,384.25,355.67,299.58,299.29
09/04/2008,18.95,44.34,109.65,4.43,1.18,12,3.14,5.02,47.68,17.56,14.24,1.54,20.41,4.28,4.25,23.38,3.67,3.58,32.07,32.04,32.81,37.36,37.36,38.46,52.78,53.23,54.94,57.95,58.38,79.19,82.2,127.2,128.31,137.42,145.23,257.29,264.9,266.02,267.45,281.06,287.37,355.21,359.05,361.09,367.71,375.55,387.4,391.28,440.86,445.67,467.92,486.75,488.78,491.85,517.9,521.97,527.37,2.8,2.76,55.96,379.8,352.69,295.09,294.06
10/04/2008,19.71,44.52,108.02,4.88,1.13,13.09,3.13,5.24,48.9,16.75,14.4,1.49,20.52,4.67,4.14,23.98,3.71,3.6,32.8,33,33.98,38.76,38.76,40.41,55.11,55.57,56.91,57.49,57.38,78.08,80.56,125.95,127.82,137.83,146.94,257.8,265.46,266.07,267.26,281.43,287.52,350.37,353.67,355.68,363.2,372.33,386.9,390.45,440.05,441.34,462.24,479.55,480.51,482.68,509.55,514.26,518.24,2.85,2.8,55.83,377.67,348.89,292.78,292.4
