yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
31/07/2021,110.28,55.81,839.33,8.58,0.91,34,3.27,4.05,213.86,12.26,139.51,2.23,71.63,3.75,3.76,15.05,4.06,10.4,55.91,56.66,58.04,80.9,80.9,82.98,223.82,225.79,230.3,237.63,238.9,353.26,366.36,426.22,433.44,449.87,468.84,1321.7,1334.75,1337.02,1338.47,1374.63,1381.88,2131.66,2136.78,2139.56,2146.13,2151.36,2147.49,2145.28,2338.42,2306.81,2359.68,2359.8,2339.03,2302.2,2271.49,2234.61,2181.33,19.51,3.36,737.31,2153.68,2127.94,1389.79,1388.97
08/01/2021,143.93,51.95,860.9,7.56,0.91,28.44,3.09,4.04,193.16,11.96,162.89,3.1,76.95,3.58,3.73,14.9,3.72,13.39,65.02,66.52,67.74,97.51,97.51,95.8,256.54,255.8,258.09,251.63,248.69,388.07,371.95,419.7,413.32,426.31,423.55,1289.98,1302.98,1306.55,1308.64,1341.17,1351.38,2100.75,2101.58,2104.57,2114.45,2124.49,2148.52,2153.52,2353.55,2366.05,2446.56,2459.93,2460.89,2458.82,2462.77,2446.52,2415.17,26.4,3.03,740.45,2132.11,2106.97,1366.52,1363.84
08/02/2021,159.76,49.95,879.04,6.79,0.9,44.01,3.01,4.02,210.23,11.75,175.05,3.14,79.71,3.56,3.71,14.78,3.71,15.33,79.1,81.78,84.01,117.72,117.72,118.98,293.39,294.49,298.79,298.96,297.24,455.13,458.72,511.21,510.94,532.74,531.12,1385.21,1373.73,1360.66,1356.97,1389.52,1374.17,2254.95,2248.34,2235.04,2225.33,2216.93,2170.88,2164.47,2350.93,2328.77,2406.79,2419.27,2422,2429.24,2453.96,2463.96,2473.77,28.63,2.82,912.74,2207.32,2261.88,1353.24,1357.69
08/03/2021,130.25,49.56,884.71,5.93,0.9,45.12,3.66,4.05,347.1,11.63,156.35,3.05,83.49,3.51,3.73,14.69,3.55,14.06,83.82,86.27,89.22,120.86,120.86,124.1,282.04,285.73,293.54,305.39,306.49,439.8,454.62,509.26,513.93,533.26,548.64,1439.97,1454.25,1454.23,1454.72,1499.01,1500.17,2340.9,2333.7,2322.77,2318.15,2316.42,2305.54,2305.54,2641.78,2601.41,2656.86,2649.99,2618.35,2564.19,2515.79,2473.75,2444.47,25.91,2.82,861.73,2314.04,2349.45,1492.92,1496.86
08/04/2021,116.64,55.78,866.87,5.28,0.9,38.63,3.55,4.05,329.59,11.53,135.92,4.49,91.17,3.47,3.8,14.64,3.42,12.66,77.89,79.87,82.9,115.6,115.6,121.56,259.32,262.14,268.47,278.38,279.8,400.1,412.4,473,478.09,494.63,512.45,1391.71,1414.56,1421.57,1424.67,1469.85,1483.15,2347.92,2356.24,2362.98,2372.78,2381.24,2390.16,2391.47,2714,2702.69,2785.53,2791.85,2783.93,2773.61,2777.85,2765.25,2729.12,25.07,2.82,837.12,2386.28,2340.13,1500.1,1497.35
08/05/2021,115.05,54.8,870.1,5.05,0.9,39.59,3.32,4.02,308.04,11.45,121.64,4.22,97.94,3.44,3.76,14.55,3.34,11.68,70.74,72.33,75.1,104.74,104.74,110.87,235.01,238.05,244.6,256.39,258.24,377.51,389.01,448.18,452.8,467.88,481.98,1358.68,1374.52,1375.59,1376.78,1417.84,1422.5,2362.18,2348.14,2328.95,2319.69,2320.31,2347.39,2354.71,2676.53,2696.21,2801.55,2816.81,2821.88,2827.32,2843.08,2841.59,2831.01,22.29,2.72,943.05,2325.02,2378.56,1436.15,1433.05
08/06/2021,98.67,52.17,855.43,4.78,0.9,57.07,3.15,4.01,473.36,11.38,123.45,3.81,101.29,3.4,3.73,14.48,3.29,10.22,63.8,65,67.31,93.23,93.23,98.75,224.51,226.08,230.31,235.84,236.61,338.16,349.42,406.36,412.54,427.88,447.3,1316.21,1348.23,1355.17,1358.25,1421.74,1433.37,2456.71,2465.47,2474.83,2484.63,2487.19,2449.48,2443.21,2886.28,2802.65,2860.44,2846.63,2810.78,2776.33,2790.33,2804.23,2820.87,19.24,2.67,1009.06,2482.38,2450.6,1441.17,1441.05
08/07/2021,78.39,49.69,820.23,4.61,0.89,46.9,2.98,3.99,465.24,11.32,117.26,3.23,104.58,3.38,3.7,14.42,3.26,9.08,57.42,58.33,60.24,81.8,81.8,86.11,205.49,208.12,213.73,223.49,224.95,307.08,318.6,372.58,377.88,391.44,407.42,1238.53,1268.9,1277.83,1281.7,1337.6,1355.95,2378.65,2391.93,2404.78,2420.44,2434.24,2466.45,2472,2946.59,2981.85,3104.03,3124.88,3135.18,3128.21,3094.04,3040.96,2965.96,15.98,2.64,976.45,2444.55,2365.02,1382.63,1377.27
08/08/2021,70.06,47.33,772.96,4.5,0.89,36.67,2.92,3.98,370.65,11.27,109.97,2.95,111.28,3.37,3.67,14.37,3.24,9.61,53.99,54.58,56.06,77.3,77.3,80.16,191.12,192.13,195.52,201.34,202.43,275.53,282.67,333.52,338.69,351.33,369.06,1155.42,1184.93,1194.91,1199.09,1245.33,1263.69,2238.84,2254.37,2270.69,2290.22,2307.7,2358.17,2368,2761.8,2807.64,2939.04,2961.77,2979.59,3007.27,3050.51,3073.93,3102.35,16.5,2.62,927.38,2321.67,2223.4,1289.85,1284.58
08/09/2021,71.14,45.01,732.24,4.39,0.89,29.36,2.88,3.97,298.95,11.23,121.91,2.62,115.23,3.35,3.66,14.31,3.23,9.38,51.37,51.86,53.19,73.16,73.16,76.35,199.24,198.9,199.9,197.84,197.47,269.65,273.67,320.65,322.82,333.42,343.28,1081.47,1101.91,1108.95,1112.34,1149.75,1167.36,2095.3,2111.74,2128.96,2149.07,2166.86,2218.33,2228.4,2551.39,2596.16,2732.51,2756.45,2776.87,2810.2,2862.59,2895.76,2935.81,15.57,2.61,876.65,2181.06,2078.72,1195.21,1189.36
08/10/2021,62.48,42.94,706.78,4.28,0.89,23.84,2.86,3.96,256.78,11.19,121.69,2.23,114.83,3.34,3.64,14.26,3.22,8.58,48.35,48.75,49.96,67.25,67.25,70.29,193.47,195.7,200.22,207.7,208.11,271.87,274.91,319.16,320.35,329.92,336.9,1047.1,1063.55,1068.12,1070.42,1098.76,1109.13,1961.21,1974.26,1988.23,2006.16,2022.72,2073.96,2084.5,2366.86,2409.5,2543.55,2566.29,2584.55,2614.03,2662.18,2692.79,2731.85,13.48,2.6,821.42,2036.29,1949.01,1123.76,1121
08/11/2021,53.51,41.23,673.17,4.21,0.89,20.17,2.84,3.95,216.31,11.15,109.13,1.93,111.18,3.33,3.63,14.21,3.2,8.4,46.23,46.52,47.62,62.89,62.89,65.44,175.64,177.06,180.39,187.56,188.91,246.04,255.59,300.37,305.78,316.47,331.6,1012.51,1029.79,1034.85,1037.25,1062.06,1072.02,1861.26,1873.71,1886.39,1902.36,1916.68,1955.74,1963.78,2198.16,2233.13,2361.13,2382.94,2400.37,2429.74,2478.68,2509.77,2547.87,12.02,2.59,760.8,1927.79,1849.33,1085.06,1082.75
08/12/2021,46.58,39.66,629.57,4.15,0.88,17.8,2.83,3.94,181.74,11.12,109.95,1.79,105.26,3.32,3.62,14.16,3.19,8.78,45.2,45.44,46.47,60.81,60.81,62.91,173.4,173.59,175.05,176.91,177.18,225.61,231.35,273.36,277.26,287.17,300.78,940.78,963.35,972.49,976.41,1003.15,1019.98,1756.84,1770.94,1784.99,1801.9,1816.83,1857.22,1865.34,2065.01,2097.27,2217.12,2237.34,2251.7,2274.81,2315.49,2340.07,2371.74,11.45,2.58,694.28,1828.39,1742.25,1042.71,1038.48
13/08/2021,42.15,38.4,579.5,4.08,0.88,16.16,2.82,3.93,153.79,11.09,125.15,1.73,98.08,3.31,3.61,14.12,3.18,9.58,45,45.13,46.04,60.48,60.48,61.95,187.18,186.37,186.39,183.5,182.61,224.55,225.5,264.64,266.06,274.88,283.67,869.18,889.48,897.75,901.41,925.92,942.28,1616.31,1633.17,1651.06,1671.94,1690.46,1744.77,1755.1,1932.2,1967.05,2080.19,2100.57,2115.1,2138.2,2178.44,2202.28,2231.82,11.91,2.57,626.51,1705.39,1599.29,966.5,961.58
14/08/2021,40.75,37.43,527.85,4.05,0.88,15,2.82,3.92,133.21,11.06,147.87,1.7,90.79,3.3,3.6,14.12,3.18,10.69,51.31,51.08,51.5,66.25,66.25,66.38,213.23,211.98,211.16,204.32,202.53,241.52,238.39,275.12,274.23,282.07,286.18,815.07,831.8,838.18,841.19,862.79,876.44,1482.17,1497.48,1513.73,1533.3,1550.89,1603.95,1614.62,1773.49,1813.16,1922.2,1944.63,1962.76,1991.94,2038.38,2065.69,2097.35,12.76,2.56,563.26,1565.15,1467.09,896.81,892.73
15/08/2021,38.87,36.68,479.47,4,0.88,14.18,2.81,3.91,118.56,11.03,164.49,1.69,83.91,3.29,3.59,14.14,3.17,10.33,53.39,53.57,54.54,69.67,69.67,71.33,236.05,235.82,236.46,233.47,231.94,268.89,264.65,300.19,298.53,305.9,306.91,782.87,795.12,798.98,801.11,819.54,829.67,1368.84,1382.24,1396.35,1414.01,1430.03,1477.6,1487.28,1628.4,1663.49,1763.76,1785.11,1801.76,1829.27,1875.59,1904.65,1940.81,12.67,2.56,505.38,1442.92,1356.02,844.83,841.92
16/08/2021,36.68,38.01,435.99,3.97,0.88,13.63,2.8,3.91,108.23,11,172.46,1.67,77.73,3.28,3.58,14.07,3.16,10.25,51.86,52.16,53.27,69.24,69.24,71.07,243.93,244.17,245.49,245.78,245.46,282.55,282.98,321.01,320.95,328.79,332.92,766.55,776.84,779.42,781.08,797.61,805.09,1281.94,1292.49,1303.33,1318.05,1331.66,1371.21,1379.65,1506.89,1537.2,1628.97,1648.88,1663.22,1686.92,1728.75,1754.32,1786.55,13.46,2.55,454.35,1342.46,1272.39,814.64,813.13
17/08/2021,35.15,37.66,396.89,3.95,0.87,13.24,2.79,3.9,100.16,10.98,175.75,1.67,72.48,3.27,3.57,14.01,3.15,9.22,48.35,48.74,49.97,65.52,65.52,68.18,244.96,246,248.16,250.23,250.25,286.38,288.04,326.18,327.28,335.49,342.52,741.61,755.09,759.16,761.26,778.48,787.42,1222.5,1230.32,1238.33,1250.5,1261.93,1292.66,1299.47,1413.59,1436.43,1519.62,1537.6,1549.09,1568.73,1606.36,1628.59,1656.55,12.8,2.55,416.15,1270.71,1216.69,798.16,796.61
18/08/2021,32.47,36.98,366.12,3.93,0.87,13.36,2.79,3.89,96.01,10.95,147.48,1.66,68.18,3.26,3.57,13.97,3.15,7.99,44.84,45.16,46.32,59.81,59.81,62.27,211.31,215.14,221.26,235.38,237.86,275.19,283.68,322.67,325.65,334.36,343.36,712.79,724.92,728.75,730.86,748.44,758.24,1182.69,1190.71,1197.77,1208.47,1218.34,1240.5,1245.43,1350,1366.5,1442.36,1458.37,1466.57,1480.59,1511.6,1528.5,1550.06,10.91,2.54,398.37,1225.45,1174.65,771.91,769.5
19/08/2021,29.89,36.45,352.84,3.92,0.87,13.08,2.78,3.88,99.52,10.92,113.96,1.65,64.8,3.25,3.56,13.92,3.14,7.45,42.61,42.87,43.93,56.44,56.44,58.52,173.47,175.64,179.79,191.1,193.81,229.69,243.3,284.08,291.42,301.75,320.45,685.96,701.66,706.23,708.38,725.32,733.66,1126.24,1134.67,1142.84,1154.94,1166.29,1196.98,1203.49,1313.88,1325.27,1394.62,1408.54,1413.21,1421.12,1445.55,1457.86,1473.67,10.1,2.53,371.17,1175.05,1118.81,744.31,742.57
20/08/2021,28.73,35.96,337.79,3.91,0.87,12.75,2.78,3.87,101.17,10.9,101.3,1.65,62.25,3.24,3.55,13.89,3.13,7.24,41.55,41.75,42.75,54.67,54.67,56.51,158.46,159.77,162.63,168.57,169.72,201.51,208.43,246.77,251.26,260.68,276.02,626.77,646.84,655.2,658.85,679.77,695.08,1074.94,1084.55,1093.22,1105.08,1115.81,1142.58,1148.48,1260.42,1277.99,1347.62,1363.17,1370.44,1381.78,1406.4,1415.5,1425.32,9.62,2.53,343.56,1123.78,1065.22,715.41,711.72
21/08/2021,28.05,35.55,318.76,3.9,0.87,12.57,2.77,3.86,94.81,10.88,96.99,1.64,59.09,3.24,3.54,13.85,3.13,7.22,41.01,41.2,42.17,53.58,53.58,55.3,152.79,153.63,155.76,158.95,159.43,189.42,193.83,230.89,233.8,242.6,253.75,579.63,595.19,601.1,603.95,622.82,636.23,992.24,1005.17,1018.45,1034.94,1049.61,1088.48,1095.81,1204.19,1222.44,1288.75,1304.18,1311.34,1323.25,1350.99,1364.32,1379.57,9.18,2.52,314.59,1061,979.65,656.97,652.75
22/08/2021,27.5,35.26,300.11,3.89,0.86,12.45,2.76,3.85,88.38,10.85,95.58,1.64,55.48,3.23,3.54,13.82,3.12,7.39,40.69,40.86,41.81,52.97,52.97,54.58,150.54,151.06,152.81,155.12,155.43,184.51,187.71,223.98,225.96,234.38,243.36,548.15,561.23,565.64,567.95,585.18,595.88,913.32,924.05,935.14,950.14,964.02,1004.59,1013.05,1120.02,1147.6,1215.11,1233.29,1244.52,1261.46,1292.14,1306.15,1321.31,9,2.52,286.54,975.11,903.42,611.25,608.38
23/08/2021,27.35,35.03,284.22,3.88,0.86,12.36,2.76,3.85,82.66,10.84,101.13,1.63,51.88,3.22,3.53,13.78,3.12,7.71,40.49,40.69,41.66,52.95,52.95,54.54,155.88,155.83,156.76,156.26,155.96,183.93,185.45,221.09,222.5,230.72,238.84,526.77,538.35,541.66,543.55,559.46,568.1,853.25,862.39,871.56,884.62,896.74,929.97,937.1,1034.56,1058.41,1121.51,1139.55,1151.22,1170.64,1206.79,1227.05,1250.9,9.15,2.51,260.86,906.15,845.14,580.12,578.03
24/08/2021,27.3,34.82,268.02,3.87,0.86,12.36,2.82,3.84,78.24,11.1,108.03,1.63,48.55,3.21,3.52,13.8,3.11,7.37,39.67,39.88,40.88,52.41,52.41,54.05,162.54,163.21,164.85,164.72,164.17,191.48,191.34,226.13,226.44,234.22,239.9,509.41,520.03,522.89,524.63,540.15,548.11,807.89,815.33,822.5,833.76,844.43,872.38,878.62,968.89,988.37,1045.77,1062.54,1071.64,1086.87,1118.79,1136.49,1159.1,9.42,2.51,239.64,852.51,801.6,558.8,557.1
25/08/2021,26.76,34.58,253.05,3.86,0.86,12.75,3.02,3.83,75.32,11.08,96.5,1.62,45.59,3.21,3.52,14.22,3.1,7.16,41.58,41.54,42.2,53.78,53.78,54.43,150.94,152.19,155.12,161.69,162.81,192.24,196.43,231.95,233.44,241.51,247.81,501.32,509.74,511.24,512.5,527.14,533.31,773.02,779.82,786.03,796.16,806.06,829.39,834.71,919.07,934.18,986.59,1002.17,1009.45,1021.87,1050.97,1065.64,1083.61,9.83,2.51,222.81,813.12,767.38,542.06,540.76
26/08/2021,26.47,34.33,240.83,3.85,0.86,12.61,2.88,3.82,73.96,11.02,90.59,1.62,43.16,3.2,3.51,14.07,3.1,6.85,41.57,41.81,42.86,54.82,54.82,56.89,148.14,149.18,151.35,153.46,153.6,181.41,184.72,220.41,223.33,232.09,243.55,490.42,502.02,504.72,506.26,521.2,527.14,746.76,752.02,756.59,765.44,774.36,795.7,800.73,882.61,895.07,943.44,957.87,963.33,972.64,997.92,1009.69,1024.17,9.71,2.5,207.92,780.81,742.9,533.76,533.04
27/08/2021,25.8,34.12,227.76,3.84,0.86,12.42,2.84,3.82,72.72,10.95,82.43,1.62,41.04,3.19,3.5,13.91,3.09,6.77,41,41.21,42.19,53.52,53.52,55.23,138.2,139.36,142.01,147.15,148.03,176.35,181.29,216.72,218.83,227.11,235.09,466.13,477.88,481.76,483.92,500.76,510.66,726.07,732.21,737.12,745.59,753.62,770.41,774.55,852.63,862.58,908.01,921.97,926.83,935.1,958.46,968.11,979.26,9.2,2.5,194.25,759.13,720.62,523.17,521.23
28/08/2021,25.49,34.16,214.65,3.84,0.85,12.28,2.82,3.81,71.25,10.89,78.91,1.61,39.22,3.18,3.5,13.82,3.09,6.47,39.65,39.9,40.94,51.87,51.87,53.76,133.28,134.1,136.21,139.39,139.84,167.14,171,206.48,209.05,217.61,227.92,448.25,460.53,463.89,465.7,481.12,488.71,689.02,696.71,704.13,715.32,725.63,749.04,753.87,831.53,840.38,882.69,895.67,898.94,904.62,925.34,933.46,943.26,8.75,2.49,180.23,733.11,682.61,498.97,497.28
29/08/2021,24.81,34.2,203.88,3.82,0.85,12.16,2.79,3.79,69.74,10.82,75.93,1.61,37.4,3.17,3.49,13.74,3.06,5.91,38.05,38.28,39.31,49.86,49.86,51.82,128.5,129.79,132.39,135.91,136.25,162.59,165.74,200.97,202.99,211.28,220.06,427.95,439.12,442.48,444.42,460.33,469.26,658.29,664.77,670.48,680.02,689.17,712.18,717.65,797.01,811.62,854.7,868.96,874.03,881.5,902.27,909.02,915.96,8.35,2.47,167.83,695.95,652.69,481.33,479.33
30/08/2021,24.37,33.99,195.61,3.82,0.85,12.15,2.75,3.79,68.32,10.81,66.59,1.61,35.49,3.17,3.49,13.66,3.1,5.59,37.3,37.5,38.48,48.45,48.45,50.18,117.43,118.92,121.88,127.33,128.25,155.22,160.41,195.87,198.39,206.8,215.67,414.84,424.88,427.35,428.94,443.84,451.03,626.8,633.6,639.86,650.04,659.59,681.98,686.9,762.48,773.99,814.47,828.67,834.26,844.02,868.99,879.67,890.68,7.86,2.5,157.37,666.57,621.2,460.75,459.18
31/08/2021,23.62,34.01,188.82,3.82,0.86,12.11,2.74,3.79,66.9,10.78,57.9,1.6,33.66,3.21,3.48,13.68,3.07,5.42,37.4,37.52,38.41,47.93,47.93,49.42,107.78,108.9,111.44,116.26,117.15,143.35,148.89,184.62,187.59,196.19,206.73,401.26,412.46,415.31,416.96,431.98,438.92,601.9,607.21,611.91,620.83,629.53,650.74,655.76,730.65,743.22,781.96,795.95,800.88,808.72,831,840.11,851.23,7.51,2.48,148.51,635.94,598.05,447.45,446.23
09/01/2021,23.49,34.06,182.76,3.81,0.85,12.06,2.72,3.78,65.45,10.74,53.83,1.6,32.22,3.18,3.47,13.62,3.06,5.39,36.75,36.97,37.98,47.44,47.44,49.21,103.55,104.36,106.44,109.4,109.83,135.1,138.93,174.29,176.88,185.36,195.47,383.82,395.24,398.45,400.28,415.75,423.85,586.08,591.05,594.88,602.57,610.04,626.37,630.54,701.63,711.9,748.61,762.37,767.35,775.73,798.76,808.16,818.43,7.32,2.47,145,615.27,582.17,434.4,432.74
09/02/2021,23.67,33.55,176.91,3.8,0.85,12.05,2.72,3.77,64.4,10.72,52.76,1.6,30.83,3.16,3.47,13.57,3.07,5.37,35.96,36.15,37.11,46.3,46.3,47.99,101.24,101.95,103.89,106.36,106.65,131.82,134.83,169.32,171.17,179.36,187.84,368.77,379.22,382.03,383.74,398.92,406.73,565.67,571.36,576.14,584.83,593.07,610.66,614.68,683.49,690.7,724.32,737.04,740.4,746.4,767.25,775.56,785.5,7.11,2.47,140.76,598.9,561.04,417.21,415.51
09/03/2021,23.43,33.37,171.16,3.79,0.84,12.03,2.71,3.76,63.35,10.69,52.28,1.59,29.5,3.15,3.46,13.56,3.05,5.35,35.51,35.69,36.64,45.7,45.7,47.32,100,100.58,102.36,104.48,104.68,129.48,132.17,166.39,168.1,176.23,184.4,358.91,368.39,370.46,371.89,386.25,392.88,543.07,548.81,553.8,562.74,571.26,590.51,594.93,664.11,673.31,706.19,719.03,722.27,727.24,745.82,751.76,758.6,7,2.47,134.17,577.4,538.56,401.79,400.41
09/04/2021,23.28,33.24,165.47,3.78,0.84,12,2.7,3.75,62.08,10.66,53.92,1.59,28.3,3.14,3.46,13.52,3.05,5.42,35.22,35.39,36.32,45.35,45.35,46.9,101.16,101.57,103.09,104.29,104.27,128.56,130.69,164.65,166.18,174.24,182.07,350.52,359.7,361.62,362.99,377.17,383.47,524.12,529.11,533.29,541.58,549.64,568.15,572.59,640.79,650.78,683.01,696.2,700.13,706.42,726.61,733.52,740.36,7,2.46,127.15,555.46,520.43,391.39,390.3
09/05/2021,23.14,33.08,159.91,3.78,0.84,11.98,2.7,3.75,60.86,10.64,56.21,1.59,27.19,3.13,3.45,13.49,3.04,5.48,35.07,35.23,36.15,45.22,45.22,46.73,103.23,103.54,104.92,105.86,105.8,129.84,131.49,165.08,166.26,174.18,181.28,343.52,352.27,354,355.3,369.29,375.3,508.65,513.4,517.24,525.11,532.74,549.13,553.14,618.95,627.82,658.65,671.72,675.6,682.09,702.79,710.41,718.56,7.05,2.46,120.71,538.12,505.21,382.81,381.81
09/06/2021,23.28,32.93,154.85,3.77,0.84,11.96,2.69,3.74,59.69,10.62,59.09,1.58,26.11,3.12,3.44,13.46,3.04,5.71,35.21,35.35,36.24,45.37,45.37,46.8,106.13,106.39,107.71,108.43,108.3,132.34,133.52,166.81,167.79,175.64,182.48,339.26,347.32,348.61,349.76,363.3,368.72,495.11,499.58,503.08,510.65,518.03,533.63,537.51,601.6,609.32,638.36,650.95,654.06,659.41,679.08,686.2,694.22,7.14,2.45,115.04,523.2,491.99,375.51,374.65
09/07/2021,24.17,32.8,150.76,3.76,0.84,11.93,2.69,3.73,58.58,10.6,63.03,1.58,25.13,3.11,3.44,13.43,3.03,5.83,35.44,35.58,36.48,45.61,45.61,47.08,110.32,110.42,111.55,111.79,111.57,136.3,136.87,169.9,170.69,178.46,184.96,337.22,344.72,345.67,346.71,359.95,364.9,484.46,488.42,491.37,498.48,505.52,520.15,523.86,586.35,593.46,621.24,633.65,636.49,641.29,660.02,666.14,672.7,7.14,2.45,110.14,510.43,481.91,370.83,370.18
09/08/2021,24.6,32.69,146.54,3.76,0.84,11.91,2.68,3.72,57.63,10.57,67.56,1.58,24.27,3.11,3.43,13.4,3.03,5.83,35.63,35.79,36.69,45.81,45.81,47.28,115.09,115.34,116.59,116.73,116.42,141.43,141.98,174.83,175.46,183.15,189.11,336.47,343.51,344.28,345.26,358.31,363.03,476.87,480.45,482.97,489.64,496.28,509.32,512.74,573.49,579.71,606.28,618.46,620.96,625.24,643.41,649.11,655.12,7.12,2.44,105.86,500.81,474.78,368.38,367.9
09/09/2021,24.35,32.86,142.64,3.75,0.83,11.89,2.68,3.72,56.81,10.55,69.85,1.57,23.56,3.1,3.43,13.38,3.02,5.66,35.28,35.46,36.41,45.55,45.55,47.15,117.37,117.85,119.4,120.39,120.27,145.37,146.57,179.74,180.43,188.13,194.14,337.6,344.37,344.91,345.79,358.54,362.71,471.89,475.17,477.31,483.59,489.86,501.53,504.74,564,569.14,594.44,606.24,608.2,611.66,629,634.13,639.49,7.1,2.44,102.57,494.04,470.13,367.28,366.95
09/10/2021,23.77,33.4,139.44,3.74,0.83,11.87,2.67,3.71,56.03,10.53,69.09,1.57,22.98,3.09,3.42,13.35,3.02,5.54,34.97,35.14,36.06,45.21,45.21,46.74,116.25,117.12,119.14,121.31,121.42,146.36,148.56,182.56,183.74,191.56,198.21,338.99,345.84,346.34,347.19,359.85,363.9,469.35,472.27,473.94,479.78,485.71,496.39,499.42,557.28,561.47,585.72,597.23,598.74,601.48,617.88,622.16,626.45,7.14,2.44,99.72,489.63,467.94,368.19,367.94
09/11/2021,23.31,33.43,136.68,3.73,0.83,11.86,2.67,3.7,55.26,10.51,65.89,1.57,22.55,3.08,3.41,13.33,3.01,5.58,34.93,35.08,35.99,45.25,45.25,46.72,112.94,113.65,115.57,118.25,118.62,143.59,146.96,181.37,183.16,191.17,198.9,338.09,345.84,346.77,347.75,360.67,365.03,468.13,470.93,472.45,478.11,483.86,493.6,496.41,552.82,556.2,579.67,590.95,592.12,594.23,609.76,613.32,616.72,7.27,2.43,97.21,487.59,466.82,369.59,369.31
09/12/2021,23.17,33.26,133.9,3.73,0.83,11.84,2.66,3.7,54.51,10.49,66.64,1.56,22.2,3.07,3.41,13.3,3.01,5.6,34.94,35.09,35.99,45.11,45.11,46.63,113.56,113.79,115.14,116.44,116.53,140.91,143.5,177.6,179.32,187.34,195.57,333.04,341.93,343.52,344.72,358.19,363.39,466.41,469.45,471.17,476.94,482.73,492.27,495.01,550.41,553.27,576.08,587.11,587.88,589.33,604.12,607.16,609.86,7.13,2.43,94.97,486.45,464.73,369.23,368.66
13/09/2021,23.09,33.11,131.14,3.72,0.83,11.82,2.65,3.69,53.78,10.47,68.27,1.56,21.92,3.07,3.4,13.28,3,5.65,34.88,35.04,35.95,44.94,44.94,46.48,115.12,115.71,117.42,118.85,118.79,142.65,143.64,177.1,178.13,185.93,193.19,327.01,335.39,336.93,338.16,351.82,357.64,461.37,464.98,467.34,473.68,479.9,490.63,493.5,548.44,551.36,573.82,584.76,585.39,586.55,600.87,603.4,605.3,6.99,2.42,92.83,483.99,459.02,364.9,363.97
14/09/2021,22.92,32.96,127.98,3.71,0.83,11.8,2.65,3.68,53.08,10.45,68.81,1.56,21.69,3.06,3.4,13.26,3,5.71,34.79,34.94,35.85,44.77,44.77,46.28,115.41,115.86,117.42,118.87,118.93,143,145.33,178.99,180.36,188.21,195.18,324.64,331.84,332.77,333.81,346.99,352.12,452.94,456.78,459.61,466.5,473.23,485.89,489.07,544.27,548.3,570.93,582.04,582.91,584.29,598.63,601.05,602.67,6.95,2.42,90.86,477.79,450.53,358.51,357.74
15/09/2021,22.71,32.81,124.58,3.71,0.82,11.78,2.65,3.67,52.42,10.43,70.79,1.55,21.49,3.05,3.39,13.23,2.99,5.89,34.81,34.96,35.86,44.85,44.85,46.3,117.35,117.66,119.04,120.01,119.96,143.57,145.27,178.63,179.88,187.7,194.96,322.06,330.18,331.4,332.49,345.61,350.3,446.54,449.88,452.18,458.63,465.06,477.62,480.97,536.28,541.64,564.74,576.2,577.66,579.95,595.19,598.18,600.25,7.03,2.41,89.01,469.44,444.75,355.31,354.89
16/09/2021,22.95,32.65,121.73,3.7,0.82,11.76,2.64,3.67,51.81,10.41,75.65,1.55,21.32,3.05,3.38,13.21,2.99,6.7,35.49,35.59,36.43,45.62,45.62,46.86,122.57,122.53,123.42,123.08,122.8,146.3,147.27,180.26,181.22,188.94,195.67,319.27,326.77,327.82,328.88,342.03,347.11,443.42,446.61,448.49,454.35,460.21,470.86,473.93,527.87,532.63,555.53,567.06,568.79,571.8,588.12,592.07,595.33,7.31,2.41,87.44,464.08,441.56,353.27,352.59
17/09/2021,25.09,35.13,120.93,3.74,0.82,11.87,2.64,3.96,51.24,10.39,90.85,1.55,21.24,3.04,3.38,13.19,2.98,7.16,35.99,36.13,37,46.56,46.56,47.83,138.61,137.67,137.17,131.93,130.76,155.15,153.67,188.47,188.19,195.52,200.04,320.82,326.58,326.9,327.75,340.51,344.81,439.47,442.05,444.02,450.24,456.46,467.72,470.55,523.16,526.47,548.63,559.77,560.96,563.25,579.04,582.97,586.78,7.66,2.41,90.18,460.61,440.13,350.04,349.53
