Y,Z,1,Active_channel_mask
1714.25,154.25,36,0
1729.42,154.7,36,0
1730.45,155.59,36,0
1746.79,156.55,36,0
1776.99,156.16,36,0
1811.86,156.36,36,0
1838.11,155.97,36,0
1863.28,155.93,36,0
1868.44,155.66,36,0
1877.16,156.12,36,0
1892.36,155.82,36,0
1895.88,154.91,36,0
1899.59,154.99,36,0
1903.3,155.76,36,0
1915.04,155.97,36,0
1935.87,155.78,36,0
1958.38,155.7,36,0
1989.18,155.99,36,0
1991.98,155.28,36,0
1996.61,155.25,36,0
2000.22,155.99,36,0
2031.25,155.98,36,0
2066.0,155.95,36,0
2090.27,155.94,36,0
2110.69,155.87,36,0
2122.09,155.84,36,0
2139.54,155.65,36,0
2145.42,155.29,36,0
2146.57,153.79,36,0
2153.85,153.83,36,0
2156.22,155.49,36,0
2181.8,155.87,36,0
2215.07,155.88,36,0
2217.32,154.89,36,0
2218.34,155.96,36,0
2248.54,155.74,36,0
2288.35,155.23,36,0
2292.87,155.53,36,0
2346.42,155.46,36,0
2380.87,155.08,36,0
2407.43,155.05,36,0
2432.61,154.8,36,0
2433.78,153.1,36,0
2443.91,153.65,36,0
2445.02,154.41,36,0
2466.75,155.22,36,0
2489.28,155.16,36,0
2514.09,155.34,36,0
2546.91,155.24,36,0
2571.06,155.24,36,0
2598.7,155.03,36,0
2626.56,155.14,36,0
2627.93,154.77,36,0
2630.44,155.03,36,0
2635.37,156.81,36,0
2636.64,157.12,36,0
2641.06,157.31,36,0
2642.49,157.37,36,0
2642.92,157.44,36,0
2644.65,167.53,36,0
