Y,Z,1,Active_channel_mask
1895.34,161.26,36,0
1899.03,163.14,36,0
1899.86,163.3,36,0
1901.07,163.21,36,0
1904.45,161.26,36,0
1949.17,161.16,36,0
2053.52,161.03,36,0
2152.07,161.17,36,0
2155.53,162.47,36,0
2162.71,160.81,36,0
2185.12,161.05,36,0
2212.41,161.23,36,0
2245.56,161.51,36,0
2259.47,161.62,36,0
2280.04,161.89,36,0
2325.59,162.06,36,0
2359.24,162.3,36,0
2393.5,162.32,36,0
2437.09,162.5,36,0
2484.83,162.67,36,0
2527.19,162.91,36,0
2565.83,163.03,36,0
2608.33,163.0,36,0
2629.05,163.32,36,0
2658.31,163.15,36,0
2700.85,163.2,36,0
2733.01,163.28,36,0
2761.46,163.37,36,0
2788.45,163.43,36,0
2832.72,163.4,36,0
2845.29,163.91,36,0
2883.04,163.7,36,0
2919.97,163.95,36,0
2958.29,164.2,36,0
2984.14,164.41,36,0
2985.68,164.04,36,0
2992.5,164.28,36,0
3047.63,164.16,36,0
3057.87,164.35,36,0
3094.91,164.01,36,0
3097.54,163.11,36,0
3119.36,163.61,36,0
3135.96,163.52,36,0
3161.01,163.64,36,0
3170.9,163.85,36,0
3203.53,164.0,36,0
3242.78,164.09,36,0
3275.35,163.9,36,0
3275.69,163.27,36,0
3320.73,163.64,36,0
3323.77,164.65,36,0
3330.74,174.75,36,0
