Y,Z,1,Active_channel_mask
1100.52,153.16,36,1
1126.52,153.13,36,1
1133.17,152.26,36,1
1144.73,152.86,36,1
1158.89,152.63,36,1
1174.65,152.63,36,1
1186.1,152.63,36,1
1194.87,152.44,36,1
1209.49,152.15,36,1
1222.16,152.36,36,1
1240.19,152.64,36,1
1253.91,152.68,36,1
1271.98,152.86,36,1
1281.65,152.96,36,1
1288.52,153.01,36,1
1291.07,151.73,36,1
1292.07,151.49,36,1
1293.07,151.15,36,1
1293.72,151.0,36,1
1294.09,150.87,36,1
1295.09,150.8,36,1
1296.09,150.84,36,1
1297.09,150.8,36,1
1298.09,150.87,36,1
1299.09,150.78,36,1
1300.09,150.69,36,1
1301.09,150.72,36,1
1302.09,150.76,36,1
1303.09,150.78,36,1
1304.09,150.89,36,1
1305.09,150.87,36,1
1306.09,150.8,36,1
1307.09,150.73,36,1
1308.09,150.6,36,1
1309.09,150.61,36,1
1310.09,150.7,36,1
1311.09,150.72,36,1
1312.09,150.83,36,1
1313.09,150.65,36,1
1314.09,150.72,36,1
1315.09,150.87,36,1
1316.09,150.74,36,0
1317.09,150.69,36,0
1318.09,150.63,36,0
1319.09,150.62,36,0
1320.09,150.76,36,0
1321.09,150.65,36,0
1322.09,150.81,36,0
1323.09,150.75,36,0
1324.09,150.83,36,0
1325.09,150.72,36,0
1326.09,150.65,36,0
1327.09,150.68,36,0
1328.09,150.8,36,0
1329.09,150.76,36,0
1330.09,150.71,36,0
1331.09,150.67,36,0
1332.09,150.7,36,0
1333.09,150.78,36,0
1334.09,150.71,36,0
1335.09,150.79,36,0
1336.09,150.84,36,0
1337.09,150.72,36,0
1338.09,150.76,36,0
1339.09,150.91,36,0
1340.09,150.8,36,0
1341.09,150.76,36,0
1342.09,150.83,36,0
1343.09,150.8,36,0
1344.09,150.87,36,0
1345.09,150.89,36,0
1346.09,150.95,36,0
1347.09,150.93,36,0
1348.09,150.9,36,0
1349.09,150.96,36,0
1350.09,151.0,36,0
1351.09,151.1,36,0
1352.09,151.12,36,0
1353.09,151.1,36,0
1354.09,151.1,36,0
1355.09,151.17,36,0
1356.09,151.27,36,0
1357.09,151.31,36,0
1358.09,151.47,36,0
1358.6,151.65,36,0
1360.17,152.6,36,0
1375.76,152.48,36,0
1385.72,152.88,36,0
1398.93,164.88,36,0
1399.73,165.06,36,0
1402.89,164.9,36,0
1416.24,175.11,36,0
