Y,Z,1,Active_channel_mask
2453.33,101.52,36,1
2454.33,101.46,36,1
2455.33,101.4,36,1
2456.33,101.34,36,1
2457.33,101.52,36,1
2458.33,101.42,36,1
2459.33,101.36,36,1
2460.33,101.4,36,1
2461.33,101.6,36,1
2462.33,102.8,36,1
2462.58,104.0,36,1
2466.4,103.7,36,1
2469.63,104.0,36,1
2472.91,104.0,36,1
2475.15,103.67,36,1
2478.44,104.0,36,1
2484.19,103.67,36,1
2496.37,103.7,36,1
2514.09,103.95,36,1
2520.37,104.11,36,1
2533.77,104.23,36,1
2543.98,104.24,36,1
2562.13,103.99,36,1
2573.87,104.53,36,1
2584.05,105.0,36,1
2593.13,105.61,36,1
2594.13,105.43,36,1
2594.73,105.32,36,1
2595.13,105.23,36,1
2596.13,105.0,36,1
2596.69,104.88,36,1
2597.13,104.72,36,1
2598.13,104.62,36,1
2599.13,104.51,36,1
2600.13,104.42,36,1
2601.13,104.33,36,1
2602.13,104.27,36,1
2603.13,104.17,36,1
2604.13,104.05,36,1
2605.13,104.12,36,1
2606.13,104.06,36,1
2607.13,103.97,36,1
2608.13,104.13,36,1
2609.13,103.95,36,1
2610.13,104.08,36,1
2611.13,104.12,36,1
2612.13,104.2,36,1
2613.13,104.02,36,1
2614.13,103.97,36,1
2615.13,104.12,36,1
2616.13,104.06,36,1
2617.13,104.16,36,1
2618.13,104.2,36,1
2619.13,104.06,36,1
2620.13,103.96,36,1
2621.13,104.12,36,1
2622.13,104.08,36,1
2623.13,104.02,36,1
2624.13,104.11,36,1
2625.13,104.06,36,1
2626.13,103.89,36,1
2627.13,104.1,36,1
2628.13,104.06,36,1
2629.13,104.2,36,1
2630.13,103.9,36,1
2631.13,104.03,36,1
2632.13,104.13,36,1
2633.13,104.2,36,1
2634.13,103.93,36,1
2635.13,103.9,36,1
2636.13,104.2,36,1
2637.13,104.1,36,1
2638.13,104.05,36,1
2639.13,104.13,36,1
2640.13,104.26,36,1
2641.13,104.33,36,1
2642.13,104.43,36,1
2643.13,104.53,36,1
2644.13,104.63,36,1
2645.13,104.73,36,1
2646.13,104.86,36,1
2647.13,104.93,36,1
2648.13,105.06,36,1
2649.13,105.15,36,1
2650.13,105.25,36,1
2651.13,105.26,36,1
2652.13,105.25,36,1
2653.13,105.24,36,1
2654.13,105.22,36,1
2654.2,105.29,36,1
2667.07,105.3,36,1
2674.09,104.95,36,1
2677.71,105.48,36,1
2691.87,105.13,36,1
2694.9,104.6,36,1
2702.2,104.73,36,1
2705.35,104.58,36,1
2706.35,104.26,36,1
2707.35,103.94,36,1
2708.35,103.42,36,1
2709.35,103.52,36,1
2710.35,103.35,36,1
2711.35,103.42,36,1
2712.35,103.3,36,1
2713.35,103.21,36,1
2714.35,103.4,36,1
2715.35,103.36,36,1
2716.35,103.27,36,1
2717.35,103.28,36,1
2718.35,103.3,36,1
2719.35,103.24,36,1
2720.35,103.52,36,1
2721.35,103.85,36,1
2722.35,104.14,36,1
2723.35,104.58,36,1
2723.4,104.6,36,1
2725.58,104.99,36,1
2731.79,105.51,36,1
2750.59,105.33,36,1
2769.79,105.44,36,1
2803.84,104.72,36,1
2810.07,105.19,36,1
2838.74,105.11,36,1
2841.44,104.54,36,1
2859.26,105.17,36,1
2871.44,105.59,36,1
2910.37,105.02,36,1
2933.54,105.18,36,1
2941.41,105.36,36,1
2969.92,104.76,36,0
3008.67,104.88,36,0
3029.79,104.63,36,0
3033.92,104.12,36,0
3041.31,105.15,36,0
3097.37,105.01,36,0
3143.93,104.7,36,0
3191.48,104.0,36,0
3219.51,104.54,36,0
3271.95,104.45,36,0
3317.68,104.23,36,0
3318.08,104.53,36,0
3350.51,104.14,36,0
3368.99,104.12,36,0
3379.71,104.62,36,0
3380.34,103.34,36,0
3383.37,103.48,36,0
3385.78,105.52,36,0
3418.17,108.09,36,0
3426.23,111.11,36,0
3429.84,111.22,36,0
3434.28,114.42,36,0
3454.52,124.39,36,0
3457.22,124.6,36,0
3458.66,124.38,36,0
3485.58,110.85,36,0
3504.9,111.26,36,0
3540.86,124.16,36,0
3578.71,125.82,36,0
3590.56,127.32,36,0
3615.87,129.41,36,0
3616.4,129.41,36,0
3623.47,139.24,36,0
