"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2006-09-11,330.96634593743,330.96634593743,330.96634593743,331.714038475857,331.78479642769,332.552322493986,336.758890021721,337.063662684158,337.455942783471,355.986246180751,355.986246180751,360.1337743179,360.1337743179,363.024780331162,363.024780331162,364.555025186128,364.555025186128,364.555025186128,364.678433526014,370.626222180249,370.626222180249,374.594575811539,374.594575811539,375.016295793863,375.198922627425,376.031851049306,376.031851049306,376.697185638104,376.827035356363,379.108256264105,458.837823649986,458.837823649986,460.148311241227,460.698982020093,462.055675221038,462.888346958053,462.888346958053,723.69750535879,723.69750535879,728.788271969329,730.320345392443,730.740555688158,731.606229582217,737.529244733533,740.002935958887,851.090939348335,857.469217982079,858.870138499329,859.516524428049,860.257480935231,861.499311110665,862.142387084586,862.885596957904,863.453147425955,863.453147425955,864.31561094689,864.31561094689,877.789358421404,877.789358421404,878.204733236011,879.918180887761,884.11680786774,886.25269721585,889.169719794117,1001.25327475558,1006.81083206445,1006.81083206445
2006-09-12,330.276389529136,330.276389529136,330.276389529136,330.928034894777,330.992244121449,331.59699439267,335.671434153615,335.952307887656,336.317679384224,354.170603039901,354.170603039901,358.284139555752,358.284139555752,361.148165010189,361.148165010189,362.700833029531,362.700833029531,362.700833029531,362.824764684251,368.616589830415,368.616589830415,372.272876269239,372.272876269239,372.611584487963,372.779926531976,373.429269560575,373.429269560575,373.985225913535,374.097523799866,376.280055625046,453.265714931584,453.265714931584,454.393964779137,454.890476636867,456.055271056826,456.78635385598,456.78635385598,705.621254350012,705.621254350012,710.598215956362,712.085669342329,712.496946154983,713.347024328487,719.162349020455,721.589817516712,829.521198738681,835.687123626288,837.0160629484,837.644177431041,838.365865164614,839.568189010656,840.192959253237,840.918715051646,841.472139526353,841.472139526353,842.324817351104,842.324817351104,855.941796274357,855.941796274357,856.346107709546,858.013869154635,862.107458351679,864.198727313737,867.055139979404,978.590785352823,984.04394221979,984.04394221979
2006-09-13,329.74680999404,329.74680999404,329.74680999404,330.347901891515,330.408538754599,330.907726794347,334.856736488292,335.113605160769,335.441158421514,352.527839782944,352.527839782944,356.489171840498,356.489171840498,359.243114145713,359.243114145713,360.788278889179,360.788278889179,360.788278889179,360.912308717611,366.583289619561,366.583289619561,370.12505098511,370.12505098511,370.434372036125,370.595423310082,371.163628643555,371.163628643555,371.66586741803,371.768813365058,373.882508436641,448.52455778306,448.52455778306,449.51510724348,449.969526932427,451.096734481202,451.836406790573,451.836406790573,689.996850329214,689.996850329214,695.170440233075,697.27913741295,697.756904139133,698.617628939873,706.881487607646,709.297337910652,815.527130134586,822.478430536627,823.737188411219,824.494786103785,825.292002055265,826.629364944546,827.280783218685,828.102528306881,828.5483160955,828.5483160955,829.586729905611,829.586729905611,852.650844006377,852.650844006377,852.915583846056,854.140397635863,858.60150472141,861.442933523671,866.038673734196,979.698634827222,985.980823989299,985.980823989299
2006-09-14,328.760569264765,328.760569264765,328.760569264765,329.38001921484,329.44212553722,330.010943744976,333.900355197369,334.163712822964,334.496611886552,350.934747446354,350.934747446354,354.887743416518,354.887743416518,357.722983643323,357.722983643323,359.388252240098,359.388252240098,359.388252240098,359.515259305847,365.498058163437,365.498058163437,369.302560298128,369.302560298128,369.495162866957,369.693142684392,370.329163570647,370.329163570647,371.318101663166,371.450361055695,374.322179382458,447.656060432285,447.656060432285,448.304025360597,448.825254098771,449.990781327242,450.710890180396,450.710890180396,682.214048682267,682.214048682267,689.912981508498,693.120656889649,694.745896191011,695.697716984126,712.400153571742,715.637226859189,825.477394615274,835.465978514441,840.458577044104,847.229573475575,853.705073866096,858.653562877944,859.264276052387,859.534328484901,859.969859025023,859.969859025023,861.702511668941,861.702511668941,906.171287384174,906.171287384174,905.617056344627,904.948892406221,910.205963919623,911.511382607838,915.599262500256,1027.7461504583,1034.02301920857,1034.02301920857
2006-09-15,327.439532247999,327.439532247999,327.439532247999,328.143266063257,328.208238882975,328.954957036416,332.800658978474,333.07265773875,333.419456241343,349.713626535812,349.713626535812,353.54337684447,353.54337684447,356.291821985136,356.291821985136,357.888386265249,357.888386265249,357.888386265249,358.054020465874,364.459274699653,364.459274699653,368.805071184953,368.805071184953,368.959505909031,369.176807064517,370.198526434175,370.198526434175,371.328386056002,371.494126196038,375.539273402997,448.662070532853,448.662070532853,449.238173496236,449.957021556642,451.419173017074,452.320730399221,452.320730399221,682.619381464679,682.619381464679,692.949686029433,695.859550484637,696.31921219502,697.100754447687,715.420095473249,718.469424898829,826.571976217103,838.768640870739,839.648734373403,840.306470504046,842.751146255289,847.434735958278,848.15883578633,848.965616689215,849.562743716807,849.562743716807,851.52501729821,851.52501729821,918.917393570219,918.917393570219,919.064765871921,921.042282477383,927.677614522228,930.787085499664,937.756477362608,1053.8641439082,1063.41176877383,1063.41176877383
2006-09-16,324.165511158048,324.165511158048,324.165511158048,325.004366116334,325.08446042375,326.318457630185,330.243013207688,330.619022845032,331.122796936279,347.453556467622,347.453556467622,351.391114240164,351.391114240164,354.066443962783,354.066443962783,355.704537777865,355.704537777865,355.704537777865,355.849173169173,361.985887281271,361.985887281271,366.880697145736,366.880697145736,367.150742317202,367.304926094971,367.935999079593,367.935999079593,368.601174797468,368.766506052391,372.946584109775,444.810385674771,444.810385674771,445.689546594725,446.218965314525,447.182613292904,447.852299375264,447.852299375264,662.339800055341,662.339800055341,671.351793382867,673.870084721258,674.425628635017,675.540861927354,690.649455945019,695.096078948263,800.945701556396,815.933425623526,817.426196437784,818.153495624874,820.172041665904,824.601098468875,825.356287359481,826.132180409786,826.712830466766,826.712830466766,828.578759843153,828.578759843153,905.489934098917,905.489934098917,905.839759579218,909.223790500638,916.664174886263,919.747548161544,926.904154218147,1045.4669029098,1060.81351776017,1060.81351776017
2006-09-17,331.571054530445,331.571054530445,331.571054530445,332.199569425072,332.253095708465,331.962577208402,336.138317290436,336.328031580115,336.248276215839,355.103870487179,355.103870487179,357.81359056542,357.81359056542,359.770746810931,359.770746810931,359.760018319673,359.760018319673,359.760018319673,360.385649212911,367.46084472511,367.46084472511,369.723592075874,369.723592075874,369.496911382838,369.683930803574,369.466171349396,369.466171349396,369.668239387103,369.760673311967,373.813137844371,444.891240160007,444.891240160007,445.321109034189,445.7701944986,446.24434104535,446.617205252105,446.617205252105,650.024323132792,650.024323132792,657.987176299289,660.085861969061,660.466076335219,661.417823471099,674.646783561976,678.699256148424,782.631629359318,798.729156412975,799.96822190324,800.553227306889,802.099612717571,806.195036395285,806.811683661865,807.483680936847,807.969915947783,807.969915947783,809.729249216601,809.729249216601,886.784649800414,886.784649800414,887.172220769249,890.890573005965,899.253102325439,902.467754308859,909.538695803159,1029.25401116964,1051.64255884807,1051.64255884807
2006-09-18,335.153965037227,335.153965037227,335.153965037227,335.501676244481,335.557802759103,334.834362116711,338.603529886455,338.658560003906,338.555602657979,358.775519218365,358.775519218365,362.175325932564,362.175325932564,363.849508793781,363.849508793781,363.484267056782,363.484267056782,363.484267056782,363.706441008288,370.680790322963,370.680790322963,372.565085632225,372.565085632225,372.261452637342,372.346060203791,371.844283893423,371.844283893423,371.81154387036,371.872989389283,375.701695124414,446.375341111986,446.375341111986,446.511492605074,446.831517665795,446.962903688831,447.169478596726,447.169478596726,642.935303124598,642.935303124598,649.697047744086,651.493224731496,651.754143150635,652.581739825227,664.346439507902,667.992545735861,770.549154203395,786.983374829718,787.970399078414,788.432522536804,789.665999973862,793.436205139049,793.878401121333,794.407900220982,794.761852142441,794.761852142441,796.423085648642,796.423085648642,868.470743946968,868.470743946968,868.848909823845,872.548821657775,882.000945485624,885.114851460088,892.035263815261,1012.7671755821,1041.70779659951,1041.70779659951
2006-09-19,337.432016320425,337.432016320425,337.432016320425,337.805637143231,337.86939881278,337.273984788956,340.895143276038,340.930699905368,340.829131875939,361.456978350709,361.456978350709,365.235863628059,365.235863628059,367.054707360553,367.054707360553,366.825559186081,366.825559186081,366.825559186081,366.950461058464,373.851969090254,373.851969090254,375.53101447607,375.53101447607,375.204829390932,375.284367935771,374.670488224948,374.670488224948,374.555038243099,374.600439935746,378.197124707707,448.478811283893,448.478811283893,448.484343961824,448.753306083689,448.710651141635,448.814463085589,448.814463085589,643.06203089746,643.06203089746,648.621944354887,650.03540569962,650.135639282547,650.797962322246,661.180122145156,664.255226192619,766.108025990199,782.090041334064,782.759721128598,783.068026849846,784.042617002648,787.500084856494,787.732046129448,788.085655369778,788.275252241829,788.275252241829,789.847757924562,789.847757924562,855.067848473637,855.067848473637,855.363335428362,858.765908763154,869.261185928975,872.075301344492,878.652361711118,999.911211429392,1032.91678214714,1032.91678214714
2006-09-20,336.527922049041,336.527922049041,336.527922049041,337.158440407781,337.245644221783,337.459992076981,341.155207889021,341.322989802303,341.434755964444,362.139642392624,362.139642392624,366.3463109183,366.3463109183,368.519439720492,368.519439720492,368.763770396403,368.763770396403,368.763770396403,368.870732955081,375.81517764911,375.81517764911,377.835692732533,377.835692732533,377.580277454371,377.668014363437,377.135860749092,377.135860749092,377.050601313005,377.096888730986,380.498073233004,450.330228176928,450.330228176928,450.343268468456,450.600449683126,450.543581730626,450.628848359579,450.628848359579,654.05683060425,654.05683060425,658.08257891568,658.985934413327,658.855131405604,659.281936825203,668.206157961685,670.456552213425,772.355748536267,787.191059223397,787.400889191113,787.486210874518,788.197408201903,791.349321509679,791.291600844699,791.39323762885,791.346832405251,791.346832405251,792.838683164148,792.838683164148,851.081142003191,851.081142003191,851.219488664826,854.063478536134,865.366722942704,867.667480623198,873.667797913265,994.513429060476,1028.80506037775,1028.80506037775
2006-09-21,332.1466119192,332.1466119192,332.1466119192,333.094428774624,333.208691270292,334.537578421083,338.425866933837,338.807751662864,339.275213440739,359.951012657314,359.951012657314,364.716879703484,364.716879703484,367.438712570702,367.438712570702,368.44048708142,368.44048708142,368.44048708142,368.558080469207,375.625197095948,375.625197095948,378.555960767083,378.555960767083,378.484081707887,378.594180420421,378.355066434642,378.355066434642,378.416070803249,378.480686048984,381.749452447613,451.122141305893,451.122141305893,451.26905181312,451.547464179499,451.61825413729,451.762059563089,451.762059563089,680.3730612368,680.3730612368,682.444125517408,682.673098747407,682.222803832956,682.325471073105,689.614963774078,690.730100452604,793.323339427865,806.455107023238,806.021458135394,805.79390863894,806.199165749678,809.053187389093,808.597047745005,808.344927368868,807.965950381809,807.965950381809,809.381137916299,809.381137916299,861.15083872321,861.15083872321,861.055879600281,863.096982246403,874.906587203788,876.460877805088,881.632310778458,1000.59590974435,1034.06346729812,1034.06346729812
2006-09-22,325.038191225283,325.038191225283,325.038191225283,326.250476538381,326.386580065897,328.750620442227,332.839768564622,333.435094543306,334.271554233087,354.819221332613,354.819221332613,360.15795957721,360.15795957721,363.50305504715,363.50305504715,365.408723978062,365.408723978062,365.408723978062,365.548398905525,372.783715777982,372.783715777982,377.014698167824,377.014698167824,377.215120233732,377.358758098515,377.590477053665,377.590477053665,377.897169254787,377.995044257873,381.191790772783,450.130252169373,450.130252169373,450.524569206367,450.858873893086,451.183787712559,451.454815093465,451.454815093465,723.347236763,723.347236763,723.413059493388,722.929983918523,722.133603731619,721.883594177775,727.523467158441,727.372802175995,831.235164857591,842.401133306962,841.226183477236,840.636545712749,840.71640993074,843.285483906083,842.369326443931,841.702473182141,840.931587363101,840.931587363101,842.278460620808,842.278460620808,888.312170029972,888.312170029972,887.937956398885,889.028431794402,901.05816950155,901.713538422356,905.88078513523,1021.1913568443,1052.60855854603,1052.60855854603
2006-09-23,316.341734634994,316.341734634994,316.341734634994,317.715278315512,317.864385474485,320.965810367164,325.190612831872,325.946886771943,327.073312354797,347.340763606161,347.340763606161,353.130892552012,353.130892552012,357.023496474234,357.023496474234,359.7920930107,359.7920930107,359.7920930107,359.955619344643,367.349617907048,367.349617907048,372.983696441573,372.983696441573,373.494191931143,373.676211100583,374.470942494874,374.470942494874,375.077135542646,375.216828489303,378.388427356332,446.888814271792,446.888814271792,447.607898451509,448.022432071483,448.693364135853,449.143124079751,449.143124079751,776.088862444867,776.088862444867,774.963913183026,774.044771037825,773.038076228349,772.566816055262,777.027249746497,775.989476979634,881.782679208502,891.276765669032,889.549026910781,888.690032212608,888.526099670067,890.853655014905,889.585023111932,888.593661474934,887.514699349056,887.514699349056,888.800711472599,888.800711472599,930.295865133565,930.295865133565,929.764505080132,930.148993322263,942.495329302444,942.484871055217,946.423209894552,1057.18143842151,1086.83357239644,1086.83357239644
2006-09-24,307.646379351041,307.646379351041,307.646379351041,309.083563206558,309.238407035534,312.617323031056,317.0084404244,317.883871856234,319.174566020752,339.386788125965,339.386788125965,345.398520683367,345.398520683367,349.69801683578,349.69801683578,352.971472117584,352.971472117584,352.971472117584,353.205350882683,361.13321359473,361.13321359473,367.710404673844,367.710404673844,368.411171662811,368.633353348726,369.881792128384,369.881792128384,370.94926136041,371.140773191529,374.651852784218,442.60848813395,442.60848813395,443.517120006964,443.981375256985,445.086582280466,445.823922593888,445.823922593888,828.066232084085,828.066232084085,828.453215882362,828.265775471189,827.95536154971,827.701428708686,835.903521462759,836.026545395014,953.608411893035,966.875909828183,970.399914900534,977.387739141022,986.349632341919,995.170239534787,996.687177509127,995.983254772126,996.338158977359,996.338158977359,999.462735005236,999.462735005236,1041.93582799797,1041.93582799797,1042.33749340494,1048.36635143034,1067.39779334402,1076.41440148075,1096.29786195318,1220.36626825696,1258.16408934004,1258.16408934004
2006-09-25,304.837033057633,304.837033057633,304.837033057633,306.322905181771,306.468094404756,309.145790215663,313.734425471628,314.574289990419,315.580768862607,337.365450578108,337.365450578108,342.399140816501,342.399140816501,346.002644672865,346.002644672865,348.506794720496,348.506794720496,348.506794720496,348.773441826106,356.661248572941,356.661248572941,362.766380341095,362.766380341095,363.445789989421,363.660063850628,364.921500970494,364.921500970494,365.847687628613,366.040004010044,369.468897113917,436.858934662043,436.858934662043,437.973768879377,438.491445388477,439.684868284014,440.419387915746,440.419387915746,862.318433191943,862.318433191943,863.506746783945,863.356342959325,862.72940214959,862.65264783744,869.329246377242,869.77139093008,987.834098999608,1000.2552325625,999.686982694209,999.470300974938,1002.06741462404,1010.14039842194,1010.24690898704,1010.22277700221,1009.95453503764,1009.95453503764,1013.08454058562,1013.08454058562,1056.84954947499,1056.84954947499,1056.8459249263,1063.71628957636,1079.79537073699,1085.29344247439,1100.98240794295,1217.08208014984,1253.7130117675,1253.7130117675
2006-09-26,299.196723501528,299.196723501528,299.196723501528,300.44785819869,300.594957919499,303.146110643126,307.362063136185,308.096100156005,309.139523945799,331.222164511174,331.222164511174,337.012977905547,337.012977905547,340.746984098201,340.746984098201,343.338587257384,343.338587257384,343.338587257384,343.538880554327,351.130269197825,351.130269197825,357.365482679088,357.365482679088,358.094815712748,358.303949606296,359.642616903666,359.642616903666,360.57395773048,360.765896283805,364.105059741915,430.8037611054,430.8037611054,431.984200723326,432.513891284615,433.783683826956,434.559560795013,434.559560795013,880.727473078756,880.727473078756,883.247608866518,883.616639507195,883.271485739089,883.464190405969,890.378573963267,891.591154819695,1013.82805291793,1026.13375842443,1025.71289927264,1025.41992512254,1027.18928218366,1034.37817418776,1034.06751326106,1033.82431183572,1033.34128220803,1033.34128220803,1036.28225024302,1036.28225024302,1081.39674943797,1081.39674943797,1081.22352763629,1087.48559643359,1102.04388882085,1106.05770908444,1119.46789865786,1231.12269883256,1265.66746545085,1265.66746545085
2006-09-27,295.100090924429,295.100090924429,295.100090924429,296.136503798501,296.271198065996,298.364810939196,302.314084902048,302.922671599375,303.819470429724,325.284388834853,325.284388834853,331.172994398082,331.172994398082,334.971866536203,334.971866536203,337.717466792967,337.717466792967,337.717466792967,337.899364584633,345.26293314767,345.26293314767,351.621042290663,351.621042290663,352.398981798408,352.612616508144,354.037218461561,354.037218461561,355.007245264291,355.202491215665,358.459665950228,424.475446873447,424.475446873447,425.700697286982,426.237863631908,427.564276214355,428.370576625241,428.370576625241,885.78073443798,885.78073443798,889.456689558536,890.277481517738,890.194421989644,890.639508083697,897.918061480903,899.925726168318,1027.53295599504,1039.89649177295,1039.94879283063,1039.88823316619,1041.44732710082,1047.89994907478,1047.75474267754,1047.74135960385,1047.46695698273,1047.46695698273,1050.2147158307,1050.2147158307,1096.89957343314,1096.89957343314,1096.83936152492,1103.09083625053,1116.86164346663,1120.67126593262,1133.02239076471,1244.61269366247,1278.52619982169,1278.52619982169
2006-09-28,291.833420274399,291.833420274399,291.833420274399,292.731453980858,292.858445211866,294.574657111464,298.315940259619,298.828711195175,299.58186643703,320.157500013675,320.157500013675,325.836376546173,325.836376546173,329.493147321969,329.493147321969,332.190898026391,332.190898026391,332.190898026391,332.363522119802,339.465542094746,339.465542094746,345.774379434525,345.774379434525,346.57340389163,346.788750902518,348.261650573082,348.261650573082,349.256124237818,349.452888836037,352.620027371886,417.957187667235,417.957187667235,419.214526504848,419.755031879129,421.122529069107,421.950860376014,421.950860376014,882.363296168921,882.363296168921,886.737518354464,887.844576457276,887.93571791576,888.546711269524,895.989430040147,898.530003484552,1032.29961418361,1044.54357394649,1044.95511638621,1045.07858174418,1046.57021462349,1052.367648983,1052.40713348963,1052.60385735451,1052.53039236166,1052.53039236166,1055.0966584668,1055.0966584668,1101.82028561846,1101.82028561846,1101.90047009583,1108.10717773935,1121.4333684415,1125.33715469436,1137.20738618735,1252.43298609545,1286.35486355906,1286.35486355906
